Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:55:31.182000,GAS,10,0 days 00:01:23.423000,16.0,1.0,,,0 days 00:00:23.702000,0 days 00:00:31.282000,0 days 00:00:28.439000,0 days 00:54:31.483000,0 days 00:55:02.765000,0 days 00:55:31.204000,267.0,264.0,272.0,300.0,False,SOFT,19.0,False,Red Bull Racing,0 days 00:54:07.759000,,1,6.0,,,False,True
0 days 00:56:54.865000,GAS,10,0 days 00:01:23.683000,17.0,1.0,,,0 days 00:00:23.725000,0 days 00:00:31.412000,0 days 00:00:28.546000,0 days 00:55:54.929000,0 days 00:56:26.341000,0 days 00:56:54.887000,266.0,260.0,272.0,300.0,False,SOFT,20.0,False,Red Bull Racing,0 days 00:55:31.182000,,1,6.0,,,False,True
0 days 00:58:18.793000,GAS,10,0 days 00:01:23.928000,18.0,1.0,,,0 days 00:00:23.780000,0 days 00:00:31.431000,0 days 00:00:28.717000,0 days 00:57:18.667000,0 days 00:57:50.098000,0 days 00:58:18.815000,266.0,262.0,272.0,300.0,False,SOFT,21.0,False,Red Bull Racing,0 days 00:56:54.865000,,1,6.0,,,False,True
0 days 00:59:42.522000,GAS,10,0 days 00:01:23.729000,19.0,1.0,,,0 days 00:00:23.764000,0 days 00:00:31.348000,0 days 00:00:28.617000,0 days 00:58:42.579000,0 days 00:59:13.927000,0 days 00:59:42.544000,272.0,263.0,271.0,300.0,False,SOFT,22.0,False,Red Bull Racing,0 days 00:58:18.793000,,1,5.0,,,False,True
0 days 01:01:06.308000,GAS,10,0 days 00:01:23.786000,20.0,1.0,,,0 days 00:00:23.855000,0 days 00:00:31.244000,0 days 00:00:28.687000,0 days 01:00:06.399000,0 days 01:00:37.643000,0 days 01:01:06.330000,265.0,265.0,273.0,297.0,False,SOFT,23.0,False,Red Bull Racing,0 days 00:59:42.522000,,1,5.0,,,False,True
0 days 01:02:30.446000,GAS,10,0 days 00:01:24.138000,21.0,1.0,,,0 days 00:00:24.010000,0 days 00:00:31.483000,0 days 00:00:28.645000,0 days 01:01:30.340000,0 days 01:02:01.823000,0 days 01:02:30.468000,270.0,258.0,273.0,297.0,False,SOFT,24.0,False,Red Bull Racing,0 days 01:01:06.308000,,1,4.0,,,False,True
0 days 01:03:58.367000,GAS,10,0 days 00:01:27.921000,22.0,1.0,,0 days 01:03:55.709000,0 days 00:00:23.942000,0 days 00:00:31.534000,0 days 00:00:32.445000,0 days 01:02:54.410000,0 days 01:03:25.944000,0 days 01:03:58.389000,264.0,262.0,,297.0,False,SOFT,25.0,False,Red Bull Racing,0 days 01:02:30.446000,,1,4.0,,,False,False
0 days 01:05:40.806000,GAS,10,0 days 00:01:42.439000,23.0,2.0,0 days 01:04:18.436000,,0 days 00:00:42.873000,0 days 00:00:31.390000,0 days 00:00:28.176000,0 days 01:04:41.262000,0 days 01:05:12.652000,0 days 01:05:40.828000,273.0,260.0,272.0,251.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:03:58.367000,,1,9.0,,,False,False
0 days 01:07:03.703000,GAS,10,0 days 00:01:22.897000,24.0,2.0,,,0 days 00:00:23.618000,0 days 00:00:31.018000,0 days 00:00:28.261000,0 days 01:06:04.446000,0 days 01:06:35.464000,0 days 01:07:03.725000,273.0,260.0,274.0,299.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:05:40.806000,,1,8.0,,,False,True
0 days 01:08:27.347000,GAS,10,0 days 00:01:23.644000,25.0,2.0,,,0 days 00:00:23.639000,0 days 00:00:31.127000,0 days 00:00:28.878000,0 days 01:07:27.364000,0 days 01:07:58.491000,0 days 01:08:27.369000,275.0,278.0,277.0,303.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:07:03.703000,,1,7.0,,,False,True
0 days 01:09:50.166000,GAS,10,0 days 00:01:22.819000,26.0,2.0,,,0 days 00:00:23.251000,0 days 00:00:31.096000,0 days 00:00:28.472000,0 days 01:08:50.620000,0 days 01:09:21.716000,0 days 01:09:50.188000,270.0,263.0,273.0,318.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:27.347000,,1,7.0,,,False,True
0 days 01:11:12.933000,GAS,10,0 days 00:01:22.767000,27.0,2.0,,,0 days 00:00:23.636000,0 days 00:00:31.011000,0 days 00:00:28.120000,0 days 01:10:13.824000,0 days 01:10:44.835000,0 days 01:11:12.955000,271.0,262.0,272.0,298.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:09:50.166000,,1,6.0,,,False,True
0 days 01:12:35.625000,GAS,10,0 days 00:01:22.692000,28.0,2.0,,,0 days 00:00:23.500000,0 days 00:00:30.916000,0 days 00:00:28.276000,0 days 01:11:36.455000,0 days 01:12:07.371000,0 days 01:12:35.647000,270.0,258.0,272.0,297.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:11:12.933000,,1,6.0,,,False,True
0 days 01:13:58.444000,GAS,10,0 days 00:01:22.819000,29.0,2.0,,,0 days 00:00:23.562000,0 days 00:00:31.074000,0 days 00:00:28.183000,0 days 01:12:59.209000,0 days 01:13:30.283000,0 days 01:13:58.466000,270.0,266.0,272.0,297.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:12:35.625000,,1,6.0,,,False,True
0 days 01:15:21.388000,GAS,10,0 days 00:01:22.944000,30.0,2.0,,,0 days 00:00:23.597000,0 days 00:00:30.839000,0 days 00:00:28.508000,0 days 01:14:22.063000,0 days 01:14:52.902000,0 days 01:15:21.410000,271.0,259.0,274.0,299.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:13:58.444000,,1,6.0,,,False,True
0 days 01:16:44.680000,GAS,10,0 days 00:01:23.292000,31.0,2.0,,,0 days 00:00:23.772000,0 days 00:00:31.155000,0 days 00:00:28.365000,0 days 01:15:45.182000,0 days 01:16:16.337000,0 days 01:16:44.702000,264.0,260.0,271.0,303.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:15:21.388000,,1,6.0,,,False,True
0 days 01:18:07.366000,GAS,10,0 days 00:01:22.686000,32.0,2.0,,,0 days 00:00:23.587000,0 days 00:00:30.810000,0 days 00:00:28.289000,0 days 01:17:08.289000,0 days 01:17:39.099000,0 days 01:18:07.388000,268.0,261.0,273.0,298.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 01:16:44.680000,,1,6.0,,,False,True
0 days 01:19:30.578000,GAS,10,0 days 00:01:23.212000,33.0,2.0,,,0 days 00:00:23.577000,0 days 00:00:31.395000,0 days 00:00:28.240000,0 days 01:18:30.965000,0 days 01:19:02.360000,0 days 01:19:30.600000,271.0,265.0,272.0,302.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:18:07.366000,,1,6.0,,,False,True
0 days 01:20:53.294000,GAS,10,0 days 00:01:22.716000,34.0,2.0,,,0 days 00:00:23.602000,0 days 00:00:30.841000,0 days 00:00:28.273000,0 days 01:19:54.202000,0 days 01:20:25.043000,0 days 01:20:53.316000,267.0,265.0,271.0,297.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:19:30.578000,,1,6.0,,,False,True
0 days 01:22:15.681000,GAS,10,0 days 00:01:22.387000,35.0,2.0,,,0 days 00:00:23.551000,0 days 00:00:30.774000,0 days 00:00:28.062000,0 days 01:21:16.867000,0 days 01:21:47.641000,0 days 01:22:15.703000,274.0,265.0,273.0,297.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 01:20:53.294000,,1,6.0,,,False,True
0 days 01:23:38.205000,GAS,10,0 days 00:01:22.524000,36.0,2.0,,,0 days 00:00:23.516000,0 days 00:00:30.804000,0 days 00:00:28.204000,0 days 01:22:39.219000,0 days 01:23:10.023000,0 days 01:23:38.227000,270.0,262.0,273.0,298.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:22:15.681000,,1,6.0,,,False,True
0 days 01:25:00.590000,GAS,10,0 days 00:01:22.385000,37.0,2.0,,,0 days 00:00:23.486000,0 days 00:00:30.654000,0 days 00:00:28.245000,0 days 01:24:01.713000,0 days 01:24:32.367000,0 days 01:25:00.612000,275.0,263.0,272.0,298.0,True,MEDIUM,15.0,True,Red Bull Racing,0 days 01:23:38.205000,,1,6.0,,,False,True
0 days 01:26:23.313000,GAS,10,0 days 00:01:22.723000,38.0,2.0,,,0 days 00:00:23.451000,0 days 00:00:30.897000,0 days 00:00:28.375000,0 days 01:25:24.063000,0 days 01:25:54.960000,0 days 01:26:23.335000,274.0,266.0,275.0,300.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:25:00.590000,,1,6.0,,,False,True
0 days 01:27:46.068000,GAS,10,0 days 00:01:22.755000,39.0,2.0,,,0 days 00:00:23.577000,0 days 00:00:30.979000,0 days 00:00:28.199000,0 days 01:26:46.912000,0 days 01:27:17.891000,0 days 01:27:46.090000,268.0,267.0,272.0,302.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:26:23.313000,,1,6.0,,,False,True
0 days 01:29:08.578000,GAS,10,0 days 00:01:22.510000,40.0,2.0,,,0 days 00:00:23.567000,0 days 00:00:30.767000,0 days 00:00:28.176000,0 days 01:28:09.657000,0 days 01:28:40.424000,0 days 01:29:08.600000,273.0,262.0,271.0,296.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:27:46.068000,,1,6.0,,,False,True
0 days 01:30:32.183000,GAS,10,0 days 00:01:23.605000,41.0,2.0,,,0 days 00:00:23.643000,0 days 00:00:30.814000,0 days 00:00:29.148000,0 days 01:29:32.243000,0 days 01:30:03.057000,0 days 01:30:32.205000,270.0,269.0,275.0,296.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:29:08.578000,,1,6.0,,,False,True
0 days 01:31:54.772000,GAS,10,0 days 00:01:22.589000,42.0,2.0,,,0 days 00:00:23.531000,0 days 00:00:30.804000,0 days 00:00:28.254000,0 days 01:30:55.736000,0 days 01:31:26.540000,0 days 01:31:54.794000,277.0,270.0,273.0,303.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 01:30:32.183000,,1,6.0,,,False,True
0 days 01:33:17.213000,GAS,10,0 days 00:01:22.441000,43.0,2.0,,,0 days 00:00:23.491000,0 days 00:00:30.776000,0 days 00:00:28.174000,0 days 01:32:18.285000,0 days 01:32:49.061000,0 days 01:33:17.235000,274.0,265.0,274.0,300.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:31:54.772000,,1,6.0,,,False,True
0 days 01:34:39.471000,GAS,10,0 days 00:01:22.258000,44.0,2.0,,,0 days 00:00:23.452000,0 days 00:00:30.669000,0 days 00:00:28.137000,0 days 01:33:40.687000,0 days 01:34:11.356000,0 days 01:34:39.493000,274.0,267.0,273.0,298.0,True,MEDIUM,22.0,True,Red Bull Racing,0 days 01:33:17.213000,,1,6.0,,,False,True
0 days 01:36:01.940000,GAS,10,0 days 00:01:22.469000,45.0,2.0,,,0 days 00:00:23.403000,0 days 00:00:30.795000,0 days 00:00:28.271000,0 days 01:35:02.896000,0 days 01:35:33.691000,0 days 01:36:01.962000,271.0,260.0,276.0,298.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 01:34:39.471000,,12,6.0,,,False,True
0 days 01:38:03.214000,GAS,10,0 days 00:02:01.274000,46.0,2.0,,0 days 01:38:00.529000,0 days 00:00:37.024000,0 days 00:00:43.523000,0 days 00:00:40.727000,0 days 01:36:38.986000,0 days 01:37:22.509000,0 days 01:38:03.236000,186.0,193.0,,303.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 01:36:01.940000,,24,6.0,,,False,False
0 days 01:40:19.203000,GAS,10,0 days 00:02:15.989000,47.0,3.0,0 days 01:38:22.609000,,0 days 00:00:50.898000,0 days 00:00:46.378000,0 days 00:00:38.713000,0 days 01:38:54.134000,0 days 01:39:40.512000,0 days 01:40:19.225000,198.0,127.0,240.0,248.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:38:03.214000,,4,6.0,,,False,False
0 days 01:41:53.698000,GAS,10,0 days 00:01:34.495000,48.0,3.0,,,0 days 00:00:28.523000,0 days 00:00:35.079000,0 days 00:00:30.893000,0 days 01:40:47.748000,0 days 01:41:22.827000,0 days 01:41:53.720000,231.0,234.0,266.0,275.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:40:19.203000,,4,6.0,,,False,False
0 days 01:44:03.171000,GAS,10,0 days 00:02:09.473000,49.0,3.0,,,0 days 00:00:41.338000,0 days 00:00:47.122000,0 days 00:00:41.013000,0 days 01:42:35.058000,0 days 01:43:22.180000,0 days 01:44:03.193000,94.0,143.0,157.0,213.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:41:53.698000,,4,6.0,,,False,False
0 days 01:46:12.353000,GAS,10,0 days 00:02:09.182000,50.0,3.0,,,0 days 00:00:38.117000,0 days 00:00:46.599000,0 days 00:00:44.466000,0 days 01:44:41.310000,0 days 01:45:27.909000,0 days 01:46:12.375000,167.0,122.0,99.0,159.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:44:03.171000,,4,6.0,,,False,False
0 days 01:48:17.063000,GAS,10,0 days 00:02:04.710000,51.0,3.0,,,0 days 00:00:37.558000,0 days 00:00:47.715000,0 days 00:00:39.437000,0 days 01:46:49.933000,0 days 01:47:37.648000,0 days 01:48:17.085000,136.0,191.0,222.0,249.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:46:12.353000,,4,6.0,,,False,False
0 days 01:50:22.677000,GAS,10,0 days 00:02:05.614000,52.0,3.0,,,0 days 00:00:34.844000,0 days 00:00:48.343000,0 days 00:00:42.427000,0 days 01:48:51.929000,0 days 01:49:40.272000,0 days 01:50:22.699000,130.0,118.0,285.0,281.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:48:17.063000,,41,6.0,,,False,False
0 days 01:51:46.675000,GAS,10,0 days 00:01:23.998000,53.0,3.0,,,0 days 00:00:24.676000,0 days 00:00:31.251000,0 days 00:00:28.071000,0 days 01:50:47.375000,0 days 01:51:18.626000,0 days 01:51:46.697000,277.0,266.0,276.0,301.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:50:22.677000,,1,6.0,,,False,True
0 days 01:53:07.955000,GAS,10,0 days 00:01:21.280000,54.0,3.0,,,0 days 00:00:23.303000,0 days 00:00:30.425000,0 days 00:00:27.552000,0 days 01:52:10,0 days 01:52:40.425000,0 days 01:53:07.977000,279.0,275.0,276.0,303.0,True,SOFT,11.0,False,Red Bull Racing,0 days 01:51:46.675000,,1,6.0,,,False,True
0 days 01:54:29.150000,GAS,10,0 days 00:01:21.195000,55.0,3.0,,,0 days 00:00:23.116000,0 days 00:00:30.412000,0 days 00:00:27.667000,0 days 01:53:31.093000,0 days 01:54:01.505000,0 days 01:54:29.172000,281.0,277.0,274.0,302.0,True,SOFT,12.0,False,Red Bull Racing,0 days 01:53:07.955000,,1,6.0,,,False,True
0 days 01:55:49.737000,GAS,10,0 days 00:01:20.587000,56.0,3.0,,,0 days 00:00:22.903000,0 days 00:00:30.040000,0 days 00:00:27.644000,0 days 01:54:52.075000,0 days 01:55:22.115000,0 days 01:55:49.759000,284.0,277.0,275.0,301.0,True,SOFT,13.0,False,Red Bull Racing,0 days 01:54:29.150000,,1,6.0,,,False,True
0 days 01:57:10.273000,GAS,10,0 days 00:01:20.536000,57.0,3.0,,,0 days 00:00:22.880000,0 days 00:00:30.092000,0 days 00:00:27.564000,0 days 01:56:12.639000,0 days 01:56:42.731000,0 days 01:57:10.295000,283.0,273.0,274.0,300.0,True,SOFT,14.0,False,Red Bull Racing,0 days 01:55:49.737000,,1,6.0,,,False,True
0 days 01:58:30.938000,GAS,10,0 days 00:01:20.665000,58.0,3.0,,,0 days 00:00:22.972000,0 days 00:00:30.210000,0 days 00:00:27.483000,0 days 01:57:33.267000,0 days 01:58:03.477000,0 days 01:58:30.960000,282.0,269.0,274.0,301.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:57:10.273000,,1,6.0,,,False,True
0 days 01:59:51.559000,GAS,10,0 days 00:01:20.621000,59.0,3.0,,,0 days 00:00:23.020000,0 days 00:00:30.057000,0 days 00:00:27.544000,0 days 01:58:53.980000,0 days 01:59:24.037000,0 days 01:59:51.581000,282.0,273.0,275.0,299.0,False,SOFT,16.0,False,Red Bull Racing,0 days 01:58:30.938000,,1,6.0,,,False,True
0 days 02:01:12.402000,GAS,10,0 days 00:01:20.843000,60.0,3.0,,,0 days 00:00:23.042000,0 days 00:00:30.248000,0 days 00:00:27.553000,0 days 02:00:14.623000,0 days 02:00:44.871000,0 days 02:01:12.424000,280.0,271.0,275.0,299.0,False,SOFT,17.0,False,Red Bull Racing,0 days 01:59:51.559000,,1,6.0,,,False,True
0 days 02:02:33.051000,GAS,10,0 days 00:01:20.649000,61.0,3.0,,,0 days 00:00:23.063000,0 days 00:00:30.126000,0 days 00:00:27.460000,0 days 02:01:35.487000,0 days 02:02:05.613000,0 days 02:02:33.073000,282.0,272.0,274.0,300.0,False,SOFT,18.0,False,Red Bull Racing,0 days 02:01:12.402000,,1,6.0,,,False,True
0 days 02:03:53.807000,GAS,10,0 days 00:01:20.756000,62.0,3.0,,,0 days 00:00:23.095000,0 days 00:00:30.153000,0 days 00:00:27.508000,0 days 02:02:56.168000,0 days 02:03:26.321000,0 days 02:03:53.829000,282.0,267.0,275.0,300.0,False,SOFT,19.0,False,Red Bull Racing,0 days 02:02:33.051000,,1,6.0,,,False,True
0 days 02:05:14.660000,GAS,10,0 days 00:01:20.853000,63.0,3.0,,,0 days 00:00:23.124000,0 days 00:00:30.149000,0 days 00:00:27.580000,0 days 02:04:16.953000,0 days 02:04:47.102000,0 days 02:05:14.682000,280.0,266.0,275.0,299.0,False,SOFT,20.0,False,Red Bull Racing,0 days 02:03:53.807000,,1,6.0,,,False,True
0 days 02:06:35.414000,GAS,10,0 days 00:01:20.754000,64.0,3.0,,,0 days 00:00:23.156000,0 days 00:00:30.108000,0 days 00:00:27.490000,0 days 02:05:37.838000,0 days 02:06:07.946000,0 days 02:06:35.436000,280.0,271.0,275.0,299.0,False,SOFT,21.0,False,Red Bull Racing,0 days 02:05:14.660000,,1,6.0,,,False,True
0 days 02:07:56.166000,GAS,10,0 days 00:01:20.752000,65.0,3.0,,,0 days 00:00:23.142000,0 days 00:00:30.137000,0 days 00:00:27.473000,0 days 02:06:58.578000,0 days 02:07:28.715000,0 days 02:07:56.188000,279.0,272.0,274.0,298.0,False,SOFT,22.0,False,Red Bull Racing,0 days 02:06:35.414000,,1,6.0,,,False,True
0 days 02:09:16.996000,GAS,10,0 days 00:01:20.830000,66.0,3.0,,,0 days 00:00:23.052000,0 days 00:00:30.078000,0 days 00:00:27.700000,0 days 02:08:19.240000,0 days 02:08:49.318000,0 days 02:09:17.018000,281.0,276.0,275.0,298.0,False,SOFT,23.0,False,Red Bull Racing,0 days 02:07:56.166000,,1,6.0,,,False,True
0 days 00:34:43.362000,PER,11,0 days 00:01:36.385000,1.0,1.0,,,,0 days 00:00:34.420000,0 days 00:00:30.939000,,0 days 00:34:12.687000,0 days 00:34:43.500000,235.0,212.0,274.0,310.0,False,SOFT,1.0,True,Racing Point,0 days 00:33:06.785000,,12,13.0,,,False,False
0 days 00:36:09.911000,PER,11,0 days 00:01:26.549000,2.0,1.0,,,0 days 00:00:24.344000,0 days 00:00:32.504000,0 days 00:00:29.701000,0 days 00:35:07.731000,0 days 00:35:40.235000,0 days 00:36:09.936000,247.0,223.0,276.0,314.0,True,SOFT,2.0,True,Racing Point,0 days 00:34:43.362000,,1,13.0,,,False,True
0 days 00:37:35.740000,PER,11,0 days 00:01:25.829000,3.0,1.0,,,0 days 00:00:24.140000,0 days 00:00:32.349000,0 days 00:00:29.340000,0 days 00:36:34.076000,0 days 00:37:06.425000,0 days 00:37:35.765000,248.0,225.0,275.0,312.0,True,SOFT,3.0,True,Racing Point,0 days 00:36:09.911000,,1,13.0,,,False,True
0 days 00:39:00.881000,PER,11,0 days 00:01:25.141000,4.0,1.0,,,0 days 00:00:23.873000,0 days 00:00:32.158000,0 days 00:00:29.110000,0 days 00:37:59.638000,0 days 00:38:31.796000,0 days 00:39:00.906000,256.0,233.0,276.0,311.0,True,SOFT,4.0,True,Racing Point,0 days 00:37:35.740000,,1,13.0,,,False,True
0 days 00:40:25.707000,PER,11,0 days 00:01:24.826000,5.0,1.0,,,0 days 00:00:23.755000,0 days 00:00:31.812000,0 days 00:00:29.259000,0 days 00:39:24.661000,0 days 00:39:56.473000,0 days 00:40:25.732000,267.0,232.0,275.0,305.0,True,SOFT,5.0,True,Racing Point,0 days 00:39:00.881000,,1,13.0,,,False,True
0 days 00:41:50.428000,PER,11,0 days 00:01:24.721000,6.0,1.0,,,0 days 00:00:23.714000,0 days 00:00:31.798000,0 days 00:00:29.209000,0 days 00:40:49.446000,0 days 00:41:21.244000,0 days 00:41:50.453000,259.0,236.0,275.0,309.0,True,SOFT,6.0,True,Racing Point,0 days 00:40:25.707000,,1,13.0,,,False,True
0 days 00:43:15.140000,PER,11,0 days 00:01:24.712000,7.0,1.0,,,0 days 00:00:23.812000,0 days 00:00:31.838000,0 days 00:00:29.062000,0 days 00:42:14.265000,0 days 00:42:46.103000,0 days 00:43:15.165000,266.0,245.0,276.0,308.0,True,SOFT,7.0,True,Racing Point,0 days 00:41:50.428000,,1,13.0,,,False,True
