Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:12:54.159000,RUS,63,0 days 00:01:36.712000,11.0,1.0,,,0 days 00:00:28.588000,0 days 00:00:40.885000,0 days 00:00:27.239000,0 days 01:11:46.067000,0 days 01:12:26.952000,0 days 01:12:54.191000,287.0,260.0,250.0,283.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:11:17.447000,,1,1.0,,,False,True
0 days 01:14:30.644000,RUS,63,0 days 00:01:36.485000,12.0,1.0,,,0 days 00:00:28.558000,0 days 00:00:40.696000,0 days 00:00:27.231000,0 days 01:13:22.749000,0 days 01:14:03.445000,0 days 01:14:30.676000,288.0,261.0,250.0,282.0,True,MEDIUM,12.0,True,Mercedes,0 days 01:12:54.159000,,1,1.0,,,False,True
0 days 01:16:07.274000,RUS,63,0 days 00:01:36.630000,13.0,1.0,,,0 days 00:00:28.650000,0 days 00:00:40.759000,0 days 00:00:27.221000,0 days 01:14:59.326000,0 days 01:15:40.085000,0 days 01:16:07.306000,287.0,260.0,249.0,283.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:14:30.644000,,1,1.0,,,False,True
0 days 01:17:44.096000,RUS,63,0 days 00:01:36.822000,14.0,1.0,,,0 days 00:00:28.696000,0 days 00:00:40.857000,0 days 00:00:27.269000,0 days 01:16:36.002000,0 days 01:17:16.859000,0 days 01:17:44.128000,287.0,261.0,250.0,282.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:16:07.274000,,1,1.0,,,False,True
0 days 01:19:21.248000,RUS,63,0 days 00:01:37.152000,15.0,1.0,,,0 days 00:00:28.705000,0 days 00:00:41.032000,0 days 00:00:27.415000,0 days 01:18:12.833000,0 days 01:18:53.865000,0 days 01:19:21.280000,288.0,261.0,250.0,283.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:17:44.096000,,1,1.0,,,False,True
0 days 01:20:58.151000,RUS,63,0 days 00:01:36.903000,16.0,1.0,,,0 days 00:00:28.690000,0 days 00:00:40.984000,0 days 00:00:27.229000,0 days 01:19:49.970000,0 days 01:20:30.954000,0 days 01:20:58.183000,288.0,261.0,251.0,282.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:19:21.248000,,1,1.0,,,False,True
0 days 01:22:35.124000,RUS,63,0 days 00:01:36.973000,17.0,1.0,,,0 days 00:00:28.818000,0 days 00:00:40.846000,0 days 00:00:27.309000,0 days 01:21:27.001000,0 days 01:22:07.847000,0 days 01:22:35.156000,289.0,261.0,251.0,283.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:20:58.151000,,1,1.0,,,False,True
0 days 01:24:12.163000,RUS,63,0 days 00:01:37.039000,18.0,1.0,,,0 days 00:00:28.773000,0 days 00:00:41.001000,0 days 00:00:27.265000,0 days 01:23:03.929000,0 days 01:23:44.930000,0 days 01:24:12.195000,289.0,262.0,250.0,283.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:22:35.124000,,1,1.0,,,False,True
0 days 01:25:49.079000,RUS,63,0 days 00:01:36.916000,19.0,1.0,,,0 days 00:00:28.777000,0 days 00:00:40.873000,0 days 00:00:27.266000,0 days 01:24:40.972000,0 days 01:25:21.845000,0 days 01:25:49.111000,288.0,261.0,250.0,284.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:24:12.163000,,1,1.0,,,False,True
0 days 01:27:26.338000,RUS,63,0 days 00:01:37.259000,20.0,1.0,,,0 days 00:00:28.742000,0 days 00:00:41.168000,0 days 00:00:27.349000,0 days 01:26:17.853000,0 days 01:26:59.021000,0 days 01:27:26.370000,290.0,263.0,250.0,283.0,False,MEDIUM,20.0,True,Mercedes,0 days 01:25:49.079000,,1,1.0,,,False,True
0 days 01:29:03.447000,RUS,63,0 days 00:01:37.109000,21.0,1.0,,,0 days 00:00:28.851000,0 days 00:00:40.950000,0 days 00:00:27.308000,0 days 01:27:55.221000,0 days 01:28:36.171000,0 days 01:29:03.479000,290.0,263.0,250.0,286.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:27:26.338000,,1,1.0,,,False,True
0 days 01:30:40.673000,RUS,63,0 days 00:01:37.226000,22.0,1.0,,,0 days 00:00:28.814000,0 days 00:00:41.135000,0 days 00:00:27.277000,0 days 01:29:32.293000,0 days 01:30:13.428000,0 days 01:30:40.705000,291.0,263.0,251.0,286.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:29:03.447000,,1,1.0,,,False,True
0 days 01:32:17.831000,RUS,63,0 days 00:01:37.158000,23.0,1.0,,,0 days 00:00:28.703000,0 days 00:00:41.074000,0 days 00:00:27.381000,0 days 01:31:09.408000,0 days 01:31:50.482000,0 days 01:32:17.863000,292.0,263.0,250.0,286.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:30:40.673000,,1,1.0,,,False,True
0 days 01:33:55.030000,RUS,63,0 days 00:01:37.199000,24.0,1.0,,,0 days 00:00:28.710000,0 days 00:00:41.188000,0 days 00:00:27.301000,0 days 01:32:46.573000,0 days 01:33:27.761000,0 days 01:33:55.062000,290.0,263.0,252.0,285.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:32:17.831000,,1,1.0,,,False,True
0 days 01:35:38.208000,RUS,63,0 days 00:01:43.178000,25.0,1.0,,0 days 01:35:32.507000,0 days 00:00:28.747000,0 days 00:00:41.237000,0 days 00:00:33.194000,0 days 01:34:23.809000,0 days 01:35:05.046000,0 days 01:35:38.240000,290.0,263.0,,285.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:33:55.030000,,1,1.0,,,False,False
0 days 01:37:31.306000,RUS,63,0 days 00:01:53.098000,26.0,2.0,0 days 01:35:56.501000,,0 days 00:00:45.791000,0 days 00:00:40.340000,0 days 00:00:26.967000,0 days 01:36:24.031000,0 days 01:37:04.371000,0 days 01:37:31.338000,288.0,260.0,251.0,285.0,False,HARD,1.0,True,Mercedes,0 days 01:35:38.208000,,1,3.0,,,False,False
0 days 01:39:06.982000,RUS,63,0 days 00:01:35.676000,27.0,2.0,,,0 days 00:00:28.439000,0 days 00:00:40.312000,0 days 00:00:26.925000,0 days 01:37:59.777000,0 days 01:38:40.089000,0 days 01:39:07.014000,291.0,263.0,251.0,285.0,True,HARD,2.0,True,Mercedes,0 days 01:37:31.306000,,1,2.0,,,False,True
0 days 01:40:42.825000,RUS,63,0 days 00:01:35.843000,28.0,2.0,,,0 days 00:00:28.400000,0 days 00:00:40.457000,0 days 00:00:26.986000,0 days 01:39:35.414000,0 days 01:40:15.871000,0 days 01:40:42.857000,290.0,263.0,252.0,286.0,False,HARD,3.0,True,Mercedes,0 days 01:39:06.982000,,1,1.0,,,False,True
0 days 01:42:18.620000,RUS,63,0 days 00:01:35.795000,29.0,2.0,,,0 days 00:00:28.411000,0 days 00:00:40.340000,0 days 00:00:27.044000,0 days 01:41:11.268000,0 days 01:41:51.608000,0 days 01:42:18.652000,291.0,262.0,252.0,285.0,False,HARD,4.0,True,Mercedes,0 days 01:40:42.825000,,1,1.0,,,False,True
0 days 01:43:54.647000,RUS,63,0 days 00:01:36.027000,30.0,2.0,,,0 days 00:00:28.421000,0 days 00:00:40.576000,0 days 00:00:27.030000,0 days 01:42:47.073000,0 days 01:43:27.649000,0 days 01:43:54.679000,290.0,262.0,251.0,285.0,False,HARD,5.0,True,Mercedes,0 days 01:42:18.620000,,1,1.0,,,False,True
0 days 01:45:30.559000,RUS,63,0 days 00:01:35.912000,31.0,2.0,,,0 days 00:00:28.441000,0 days 00:00:40.474000,0 days 00:00:26.997000,0 days 01:44:23.120000,0 days 01:45:03.594000,0 days 01:45:30.591000,291.0,262.0,251.0,285.0,False,HARD,6.0,True,Mercedes,0 days 01:43:54.647000,,1,1.0,,,False,True
0 days 01:47:06.395000,RUS,63,0 days 00:01:35.836000,32.0,2.0,,,0 days 00:00:28.461000,0 days 00:00:40.415000,0 days 00:00:26.960000,0 days 01:45:59.052000,0 days 01:46:39.467000,0 days 01:47:06.427000,290.0,261.0,252.0,285.0,False,HARD,7.0,True,Mercedes,0 days 01:45:30.559000,,1,1.0,,,False,True
0 days 01:48:42.518000,RUS,63,0 days 00:01:36.123000,33.0,2.0,,,0 days 00:00:28.502000,0 days 00:00:40.556000,0 days 00:00:27.065000,0 days 01:47:34.929000,0 days 01:48:15.485000,0 days 01:48:42.550000,291.0,262.0,252.0,284.0,False,HARD,8.0,True,Mercedes,0 days 01:47:06.395000,,1,1.0,,,False,True
0 days 01:50:18.422000,RUS,63,0 days 00:01:35.904000,34.0,2.0,,,0 days 00:00:28.509000,0 days 00:00:40.415000,0 days 00:00:26.980000,0 days 01:49:11.059000,0 days 01:49:51.474000,0 days 01:50:18.454000,290.0,262.0,252.0,284.0,False,HARD,9.0,True,Mercedes,0 days 01:48:42.518000,,1,1.0,,,False,True
0 days 01:51:54.301000,RUS,63,0 days 00:01:35.879000,35.0,2.0,,,0 days 00:00:28.411000,0 days 00:00:40.471000,0 days 00:00:26.997000,0 days 01:50:46.865000,0 days 01:51:27.336000,0 days 01:51:54.333000,290.0,262.0,252.0,285.0,False,HARD,10.0,True,Mercedes,0 days 01:50:18.422000,,1,1.0,,,False,True
0 days 01:53:30.211000,RUS,63,0 days 00:01:35.910000,36.0,2.0,,,0 days 00:00:28.433000,0 days 00:00:40.470000,0 days 00:00:27.007000,0 days 01:52:22.766000,0 days 01:53:03.236000,0 days 01:53:30.243000,292.0,263.0,252.0,285.0,False,HARD,11.0,True,Mercedes,0 days 01:51:54.301000,,1,1.0,,,False,True
0 days 01:55:06.330000,RUS,63,0 days 00:01:36.119000,37.0,2.0,,,0 days 00:00:28.493000,0 days 00:00:40.661000,0 days 00:00:26.965000,0 days 01:53:58.736000,0 days 01:54:39.397000,0 days 01:55:06.362000,293.0,264.0,252.0,286.0,False,HARD,12.0,True,Mercedes,0 days 01:53:30.211000,,1,1.0,,,False,True
0 days 01:56:42.519000,RUS,63,0 days 00:01:36.189000,38.0,2.0,,,0 days 00:00:28.462000,0 days 00:00:40.715000,0 days 00:00:27.012000,0 days 01:55:34.824000,0 days 01:56:15.539000,0 days 01:56:42.551000,293.0,264.0,252.0,288.0,False,HARD,13.0,True,Mercedes,0 days 01:55:06.330000,,1,1.0,,,False,True
0 days 01:58:18.767000,RUS,63,0 days 00:01:36.248000,39.0,2.0,,,0 days 00:00:28.453000,0 days 00:00:40.708000,0 days 00:00:27.087000,0 days 01:57:11.004000,0 days 01:57:51.712000,0 days 01:58:18.799000,292.0,264.0,253.0,286.0,False,HARD,14.0,True,Mercedes,0 days 01:56:42.519000,,1,1.0,,,False,True
0 days 01:59:55.124000,RUS,63,0 days 00:01:36.357000,40.0,2.0,,,0 days 00:00:28.521000,0 days 00:00:40.744000,0 days 00:00:27.092000,0 days 01:58:47.320000,0 days 01:59:28.064000,0 days 01:59:55.156000,295.0,266.0,254.0,286.0,False,HARD,15.0,True,Mercedes,0 days 01:58:18.767000,,1,1.0,,,False,True
0 days 02:01:31.252000,RUS,63,0 days 00:01:36.128000,41.0,2.0,,,0 days 00:00:28.470000,0 days 00:00:40.689000,0 days 00:00:26.969000,0 days 02:00:23.626000,0 days 02:01:04.315000,0 days 02:01:31.284000,298.0,269.0,254.0,290.0,False,HARD,16.0,True,Mercedes,0 days 01:59:55.124000,,1,1.0,,,False,True
0 days 02:03:08.252000,RUS,63,0 days 00:01:37,42.0,2.0,,,0 days 00:00:28.553000,0 days 00:00:41.299000,0 days 00:00:27.148000,0 days 02:01:59.837000,0 days 02:02:41.136000,0 days 02:03:08.284000,293.0,264.0,253.0,288.0,False,HARD,17.0,True,Mercedes,0 days 02:01:31.252000,,1,1.0,,,False,True
0 days 02:04:45.317000,RUS,63,0 days 00:01:37.065000,43.0,2.0,,,0 days 00:00:28.590000,0 days 00:00:41.080000,0 days 00:00:27.395000,0 days 02:03:36.874000,0 days 02:04:17.954000,0 days 02:04:45.349000,293.0,265.0,253.0,286.0,False,HARD,18.0,True,Mercedes,0 days 02:03:08.252000,,1,1.0,,,False,True
0 days 02:06:23.207000,RUS,63,0 days 00:01:37.890000,44.0,2.0,,,0 days 00:00:28.735000,0 days 00:00:41.507000,0 days 00:00:27.648000,0 days 02:05:14.084000,0 days 02:05:55.591000,0 days 02:06:23.239000,296.0,255.0,253.0,288.0,False,HARD,19.0,True,Mercedes,0 days 02:04:45.317000,,1,1.0,,,False,True
0 days 02:08:00.608000,RUS,63,0 days 00:01:37.401000,45.0,2.0,,,0 days 00:00:28.624000,0 days 00:00:41.589000,0 days 00:00:27.188000,0 days 02:06:51.863000,0 days 02:07:33.452000,0 days 02:08:00.640000,286.0,273.0,253.0,290.0,False,HARD,20.0,True,Mercedes,0 days 02:06:23.207000,,12,1.0,,,False,True
0 days 02:09:37.634000,RUS,63,0 days 00:01:37.026000,46.0,2.0,,,0 days 00:00:28.617000,0 days 00:00:41.353000,0 days 00:00:27.056000,0 days 02:08:29.257000,0 days 02:09:10.610000,0 days 02:09:37.666000,299.0,267.0,254.0,286.0,False,HARD,21.0,True,Mercedes,0 days 02:08:00.608000,,1,1.0,,,False,True
0 days 02:11:14.395000,RUS,63,0 days 00:01:36.761000,47.0,2.0,,,0 days 00:00:28.601000,0 days 00:00:41.012000,0 days 00:00:27.148000,0 days 02:10:06.267000,0 days 02:10:47.279000,0 days 02:11:14.427000,289.0,262.0,254.0,291.0,False,HARD,22.0,True,Mercedes,0 days 02:09:37.634000,,1,1.0,,,False,True
0 days 02:12:50.578000,RUS,63,0 days 00:01:36.183000,48.0,2.0,,,0 days 00:00:28.519000,0 days 00:00:40.635000,0 days 00:00:27.029000,0 days 02:11:42.946000,0 days 02:12:23.581000,0 days 02:12:50.610000,294.0,266.0,253.0,289.0,False,HARD,23.0,True,Mercedes,0 days 02:11:14.395000,,1,1.0,,,False,True
0 days 02:14:26.655000,RUS,63,0 days 00:01:36.077000,49.0,2.0,,,0 days 00:00:28.493000,0 days 00:00:40.656000,0 days 00:00:26.928000,0 days 02:13:19.103000,0 days 02:13:59.759000,0 days 02:14:26.687000,295.0,267.0,255.0,287.0,False,HARD,24.0,True,Mercedes,0 days 02:12:50.578000,,1,1.0,,,False,True
0 days 02:16:02.878000,RUS,63,0 days 00:01:36.223000,50.0,2.0,,,0 days 00:00:28.464000,0 days 00:00:40.649000,0 days 00:00:27.110000,0 days 02:14:55.151000,0 days 02:15:35.800000,0 days 02:16:02.910000,297.0,267.0,254.0,289.0,False,HARD,25.0,True,Mercedes,0 days 02:14:26.655000,,1,1.0,,,False,True
0 days 02:17:40.195000,RUS,63,0 days 00:01:37.317000,51.0,2.0,,,0 days 00:00:28.559000,0 days 00:00:41.158000,0 days 00:00:27.600000,0 days 02:16:31.469000,0 days 02:17:12.627000,0 days 02:17:40.227000,301.0,268.0,254.0,290.0,False,HARD,26.0,True,Mercedes,0 days 02:16:02.878000,,1,1.0,,,False,True
0 days 02:19:17.583000,RUS,63,0 days 00:01:37.388000,52.0,2.0,,,0 days 00:00:28.764000,0 days 00:00:41.595000,0 days 00:00:27.029000,0 days 02:18:08.991000,0 days 02:18:50.586000,0 days 02:19:17.615000,297.0,267.0,254.0,292.0,False,HARD,27.0,True,Mercedes,0 days 02:17:40.195000,,1,1.0,,,False,True
0 days 02:20:53.844000,RUS,63,0 days 00:01:36.261000,53.0,2.0,,,0 days 00:00:28.516000,0 days 00:00:40.779000,0 days 00:00:26.966000,0 days 02:19:46.131000,0 days 02:20:26.910000,0 days 02:20:53.876000,295.0,267.0,255.0,288.0,False,HARD,28.0,True,Mercedes,0 days 02:19:17.583000,,1,1.0,,,False,True
0 days 02:22:30.098000,RUS,63,0 days 00:01:36.254000,54.0,2.0,,,0 days 00:00:28.469000,0 days 00:00:40.806000,0 days 00:00:26.979000,0 days 02:21:22.345000,0 days 02:22:03.151000,0 days 02:22:30.130000,294.0,266.0,255.0,289.0,False,HARD,29.0,True,Mercedes,0 days 02:20:53.844000,,1,1.0,,,False,True
0 days 02:24:06.251000,RUS,63,0 days 00:01:36.153000,55.0,2.0,,,0 days 00:00:28.398000,0 days 00:00:40.824000,0 days 00:00:26.931000,0 days 02:22:58.528000,0 days 02:23:39.352000,0 days 02:24:06.283000,294.0,267.0,256.0,289.0,False,HARD,30.0,True,Mercedes,0 days 02:22:30.098000,,1,1.0,,,False,True
0 days 02:25:42.584000,RUS,63,0 days 00:01:36.333000,56.0,2.0,,,0 days 00:00:28.509000,0 days 00:00:40.845000,0 days 00:00:26.979000,0 days 02:24:34.792000,0 days 02:25:15.637000,0 days 02:25:42.616000,295.0,267.0,255.0,289.0,False,HARD,31.0,True,Mercedes,0 days 02:24:06.251000,,1,1.0,,,False,True
0 days 02:27:18.717000,RUS,63,0 days 00:01:36.133000,57.0,2.0,,,0 days 00:00:28.460000,0 days 00:00:40.823000,0 days 00:00:26.850000,0 days 02:26:11.076000,0 days 02:26:51.899000,0 days 02:27:18.749000,295.0,266.0,256.0,289.0,False,HARD,32.0,True,Mercedes,0 days 02:25:42.584000,,1,1.0,,,False,True
0 days 02:28:54.805000,RUS,63,0 days 00:01:36.088000,58.0,2.0,,,0 days 00:00:28.436000,0 days 00:00:40.711000,0 days 00:00:26.941000,0 days 02:27:47.185000,0 days 02:28:27.896000,0 days 02:28:54.837000,296.0,267.0,256.0,289.0,False,HARD,33.0,True,Mercedes,0 days 02:27:18.717000,,1,1.0,,,False,True
0 days 02:30:31.210000,RUS,63,0 days 00:01:36.405000,59.0,2.0,,,0 days 00:00:28.511000,0 days 00:00:40.903000,0 days 00:00:26.991000,0 days 02:29:23.348000,0 days 02:30:04.251000,0 days 02:30:31.242000,295.0,266.0,254.0,291.0,False,HARD,34.0,True,Mercedes,0 days 02:28:54.805000,,1,1.0,,,False,True
0 days 02:32:07.591000,RUS,63,0 days 00:01:36.381000,60.0,2.0,,,0 days 00:00:28.536000,0 days 00:00:40.846000,0 days 00:00:26.999000,0 days 02:30:59.778000,0 days 02:31:40.624000,0 days 02:32:07.623000,296.0,267.0,255.0,289.0,False,HARD,35.0,True,Mercedes,0 days 02:30:31.210000,,1,1.0,,,False,True
0 days 02:33:43.848000,RUS,63,0 days 00:01:36.257000,61.0,2.0,,,0 days 00:00:28.465000,0 days 00:00:40.817000,0 days 00:00:26.975000,0 days 02:32:36.088000,0 days 02:33:16.905000,0 days 02:33:43.880000,296.0,268.0,256.0,291.0,False,HARD,36.0,True,Mercedes,0 days 02:32:07.591000,,1,1.0,,,False,True
0 days 02:35:20.303000,RUS,63,0 days 00:01:36.455000,62.0,2.0,,,0 days 00:00:28.421000,0 days 00:00:40.964000,0 days 00:00:27.070000,0 days 02:34:12.301000,0 days 02:34:53.265000,0 days 02:35:20.335000,299.0,268.0,247.0,292.0,False,HARD,37.0,True,Mercedes,0 days 02:33:43.848000,,1,1.0,,,False,True
0 days 00:56:42.823000,VER,1,0 days 00:01:44.887000,1.0,1.0,,,,0 days 00:00:43.146000,0 days 00:00:28.617000,,0 days 00:56:14.382000,0 days 00:56:42.993000,287.0,261.0,242.0,190.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:54:57.735000,,1,2.0,,,False,False
0 days 00:58:22.521000,VER,1,0 days 00:01:39.698000,2.0,1.0,,,0 days 00:00:29.393000,0 days 00:00:42.236000,0 days 00:00:28.069000,0 days 00:57:12.276000,0 days 00:57:54.512000,0 days 00:58:22.581000,283.0,258.0,245.0,276.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:56:42.823000,,1,2.0,,,False,True
0 days 01:00:01.002000,VER,1,0 days 00:01:38.481000,3.0,1.0,,,0 days 00:00:29.058000,0 days 00:00:41.689000,0 days 00:00:27.734000,0 days 00:58:51.639000,0 days 00:59:33.328000,0 days 01:00:01.062000,283.0,256.0,247.0,276.0,True,SOFT,6.0,False,Red Bull Racing,0 days 00:58:22.521000,,1,2.0,,,False,True
0 days 01:01:39.079000,VER,1,0 days 00:01:38.077000,4.0,1.0,,,0 days 00:00:28.950000,0 days 00:00:41.465000,0 days 00:00:27.662000,0 days 01:00:30.012000,0 days 01:01:11.477000,0 days 01:01:39.139000,282.0,256.0,245.0,277.0,True,SOFT,7.0,False,Red Bull Racing,0 days 01:00:01.002000,,1,2.0,,,False,True
0 days 01:03:16.583000,VER,1,0 days 00:01:37.504000,5.0,1.0,,,0 days 00:00:28.808000,0 days 00:00:41.160000,0 days 00:00:27.536000,0 days 01:02:07.947000,0 days 01:02:49.107000,0 days 01:03:16.643000,282.0,255.0,247.0,276.0,True,SOFT,8.0,False,Red Bull Racing,0 days 01:01:39.079000,,1,2.0,,,False,True
0 days 01:04:53.909000,VER,1,0 days 00:01:37.326000,6.0,1.0,,,0 days 00:00:28.832000,0 days 00:00:41.096000,0 days 00:00:27.398000,0 days 01:03:45.475000,0 days 01:04:26.571000,0 days 01:04:53.969000,282.0,255.0,248.0,277.0,True,SOFT,9.0,False,Red Bull Racing,0 days 01:03:16.583000,,1,2.0,,,False,True
0 days 01:06:31.058000,VER,1,0 days 00:01:37.149000,7.0,1.0,,,0 days 00:00:28.813000,0 days 00:00:41.016000,0 days 00:00:27.320000,0 days 01:05:22.782000,0 days 01:06:03.798000,0 days 01:06:31.118000,285.0,255.0,248.0,278.0,True,SOFT,10.0,False,Red Bull Racing,0 days 01:04:53.909000,,12,2.0,,,False,True
0 days 01:08:08.194000,VER,1,0 days 00:01:37.136000,8.0,1.0,,,0 days 00:00:28.775000,0 days 00:00:41.065000,0 days 00:00:27.296000,0 days 01:06:59.893000,0 days 01:07:40.958000,0 days 01:08:08.254000,283.0,253.0,248.0,278.0,True,SOFT,11.0,False,Red Bull Racing,0 days 01:06:31.058000,,1,2.0,,,False,True
0 days 01:09:45.359000,VER,1,0 days 00:01:37.165000,9.0,1.0,,,0 days 00:00:28.797000,0 days 00:00:41.139000,0 days 00:00:27.229000,0 days 01:08:37.051000,0 days 01:09:18.190000,0 days 01:09:45.419000,283.0,255.0,248.0,279.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:08:08.194000,,1,2.0,,,False,True
0 days 01:11:22.598000,VER,1,0 days 00:01:37.239000,10.0,1.0,,,0 days 00:00:28.773000,0 days 00:00:41.171000,0 days 00:00:27.295000,0 days 01:10:14.192000,0 days 01:10:55.363000,0 days 01:11:22.658000,284.0,255.0,249.0,279.0,False,SOFT,13.0,False,Red Bull Racing,0 days 01:09:45.359000,,1,2.0,,,False,True
0 days 01:12:59.821000,VER,1,0 days 00:01:37.223000,11.0,1.0,,,0 days 00:00:28.844000,0 days 00:00:41.163000,0 days 00:00:27.216000,0 days 01:11:51.502000,0 days 01:12:32.665000,0 days 01:12:59.881000,283.0,257.0,248.0,278.0,False,SOFT,14.0,False,Red Bull Racing,0 days 01:11:22.598000,,1,2.0,,,False,True
0 days 01:14:37.008000,VER,1,0 days 00:01:37.187000,12.0,1.0,,,0 days 00:00:28.799000,0 days 00:00:41.099000,0 days 00:00:27.289000,0 days 01:13:28.680000,0 days 01:14:09.779000,0 days 01:14:37.068000,284.0,258.0,247.0,280.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:12:59.821000,,1,2.0,,,False,True
0 days 01:16:14.340000,VER,1,0 days 00:01:37.332000,13.0,1.0,,,0 days 00:00:28.839000,0 days 00:00:41.213000,0 days 00:00:27.280000,0 days 01:15:05.907000,0 days 01:15:47.120000,0 days 01:16:14.400000,285.0,259.0,247.0,282.0,False,SOFT,16.0,False,Red Bull Racing,0 days 01:14:37.008000,,1,2.0,,,False,True
