Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:16.901000,GAS,10,0 days 00:01:45.321000,1.0,1.0,,,,0 days 00:00:45.050000,0 days 00:00:24.597000,,0 days 00:34:52.360000,0 days 00:35:17.110000,233.0,240.0,276.0,238.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:33:31.386000,,12,12.0,,,False,False
0 days 00:36:56.017000,GAS,10,0 days 00:01:39.116000,2.0,1.0,,,0 days 00:00:31.173000,0 days 00:00:43.410000,0 days 00:00:24.533000,0 days 00:35:48.088000,0 days 00:36:31.498000,0 days 00:36:56.031000,236.0,243.0,277.0,288.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:35:16.901000,,12,12.0,,,False,True
0 days 00:38:34.811000,GAS,10,0 days 00:01:38.794000,3.0,1.0,,,0 days 00:00:31.088000,0 days 00:00:43.260000,0 days 00:00:24.446000,0 days 00:37:27.119000,0 days 00:38:10.379000,0 days 00:38:34.825000,237.0,241.0,288.0,297.0,True,SOFT,6.0,False,Red Bull Racing,0 days 00:36:56.017000,,1,12.0,,,False,True
0 days 00:40:14.814000,GAS,10,0 days 00:01:40.003000,4.0,1.0,,,0 days 00:00:30.658000,0 days 00:00:44.753000,0 days 00:00:24.592000,0 days 00:39:05.483000,0 days 00:39:50.236000,0 days 00:40:14.828000,237.0,240.0,286.0,318.0,False,SOFT,7.0,False,Red Bull Racing,0 days 00:38:34.811000,,12,11.0,,,False,True
0 days 00:41:53.388000,GAS,10,0 days 00:01:38.574000,5.0,1.0,,,0 days 00:00:30.852000,0 days 00:00:43.327000,0 days 00:00:24.395000,0 days 00:40:45.680000,0 days 00:41:29.007000,0 days 00:41:53.402000,237.0,245.0,287.0,313.0,True,SOFT,8.0,False,Red Bull Racing,0 days 00:40:14.814000,,1,11.0,,,False,True
0 days 00:43:32.731000,GAS,10,0 days 00:01:39.343000,6.0,1.0,,,0 days 00:00:30.859000,0 days 00:00:43.662000,0 days 00:00:24.822000,0 days 00:42:24.261000,0 days 00:43:07.923000,0 days 00:43:32.745000,233.0,238.0,290.0,319.0,False,SOFT,9.0,False,Red Bull Racing,0 days 00:41:53.388000,,12,11.0,,,False,True
0 days 00:45:12.843000,GAS,10,0 days 00:01:40.112000,7.0,1.0,,,0 days 00:00:31.091000,0 days 00:00:44.741000,0 days 00:00:24.280000,0 days 00:44:03.836000,0 days 00:44:48.577000,0 days 00:45:12.857000,227.0,242.0,291.0,323.0,False,SOFT,10.0,False,Red Bull Racing,0 days 00:43:32.731000,,1,12.0,,,False,True
0 days 00:46:52.032000,GAS,10,0 days 00:01:39.189000,8.0,1.0,,,0 days 00:00:31.139000,0 days 00:00:43.515000,0 days 00:00:24.535000,0 days 00:45:43.996000,0 days 00:46:27.511000,0 days 00:46:52.046000,232.0,247.0,289.0,299.0,False,SOFT,11.0,False,Red Bull Racing,0 days 00:45:12.843000,,1,12.0,,,False,True
0 days 00:48:34.229000,GAS,10,0 days 00:01:42.197000,9.0,1.0,,0 days 00:48:33.019000,0 days 00:00:30.940000,0 days 00:00:44.230000,0 days 00:00:27.027000,0 days 00:47:22.986000,0 days 00:48:07.216000,0 days 00:48:34.243000,237.0,248.0,,324.0,False,SOFT,12.0,False,Red Bull Racing,0 days 00:46:52.032000,,1,13.0,,,False,False
0 days 00:50:33.876000,GAS,10,0 days 00:01:59.647000,10.0,2.0,0 days 00:49:00.214000,,0 days 00:00:54.237000,0 days 00:00:41.858000,0 days 00:00:23.552000,0 days 00:49:28.480000,0 days 00:50:10.338000,0 days 00:50:33.890000,239.0,247.0,291.0,217.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:48:34.229000,,1,17.0,,,False,False
0 days 00:52:11.055000,GAS,10,0 days 00:01:37.179000,11.0,2.0,,,0 days 00:00:31.193000,0 days 00:00:42.211000,0 days 00:00:23.775000,0 days 00:51:05.083000,0 days 00:51:47.294000,0 days 00:52:11.069000,235.0,249.0,290.0,323.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:50:33.876000,,1,17.0,,,False,True
0 days 00:53:47.548000,GAS,10,0 days 00:01:36.493000,12.0,2.0,,,0 days 00:00:30.389000,0 days 00:00:42.253000,0 days 00:00:23.851000,0 days 00:52:41.458000,0 days 00:53:23.711000,0 days 00:53:47.562000,235.0,247.0,280.0,324.0,True,SOFT,3.0,True,Red Bull Racing,0 days 00:52:11.055000,,12,14.0,,,False,True
0 days 00:55:24.367000,GAS,10,0 days 00:01:36.819000,13.0,2.0,,,0 days 00:00:30.639000,0 days 00:00:42.222000,0 days 00:00:23.958000,0 days 00:54:18.201000,0 days 00:55:00.423000,0 days 00:55:24.381000,234.0,247.0,278.0,300.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:53:47.548000,,1,13.0,,,False,True
0 days 00:57:00.934000,GAS,10,0 days 00:01:36.567000,14.0,2.0,,,0 days 00:00:30.493000,0 days 00:00:42.233000,0 days 00:00:23.841000,0 days 00:55:54.874000,0 days 00:56:37.107000,0 days 00:57:00.948000,236.0,253.0,286.0,300.0,False,SOFT,5.0,True,Red Bull Racing,0 days 00:55:24.367000,,1,13.0,,,False,True
0 days 00:58:38.601000,GAS,10,0 days 00:01:37.667000,15.0,2.0,,,0 days 00:00:30.683000,0 days 00:00:42.987000,0 days 00:00:23.997000,0 days 00:57:31.631000,0 days 00:58:14.618000,0 days 00:58:38.615000,237.0,250.0,286.0,315.0,False,SOFT,6.0,True,Red Bull Racing,0 days 00:57:00.934000,,1,13.0,,,False,True
0 days 01:00:16.166000,GAS,10,0 days 00:01:37.565000,16.0,2.0,,,0 days 00:00:30.728000,0 days 00:00:42.971000,0 days 00:00:23.866000,0 days 00:59:09.343000,0 days 00:59:52.314000,0 days 01:00:16.180000,237.0,247.0,291.0,316.0,False,SOFT,7.0,True,Red Bull Racing,0 days 00:58:38.601000,,1,13.0,,,False,True
