Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:59:53.752000,PIA,81,0 days 00:01:38.008000,1.0,1.0,,,,0 days 00:00:38.659000,0 days 00:00:25.803000,,0 days 00:59:28.110000,0 days 00:59:53.870000,305.0,257.0,246.0,306.0,False,MEDIUM,1.0,True,McLaren,0 days 00:58:15.512000,,1,5.0,,,False,False
0 days 01:01:26.113000,PIA,81,0 days 00:01:32.361000,2.0,1.0,,,0 days 00:00:29.489000,0 days 00:00:37.642000,0 days 00:00:25.230000,0 days 01:00:23.323000,0 days 01:01:00.965000,0 days 01:01:26.195000,316.0,260.0,247.0,329.0,True,MEDIUM,2.0,True,McLaren,0 days 00:59:53.752000,,1,5.0,,,False,True
0 days 01:02:58.040000,PIA,81,0 days 00:01:31.927000,3.0,1.0,,,0 days 00:00:29.310000,0 days 00:00:37.490000,0 days 00:00:25.127000,0 days 01:01:55.505000,0 days 01:02:32.995000,0 days 01:02:58.122000,314.0,259.0,247.0,323.0,True,MEDIUM,3.0,True,McLaren,0 days 01:01:26.113000,,1,5.0,,,False,True
0 days 01:04:29.959000,PIA,81,0 days 00:01:31.919000,4.0,1.0,,,0 days 00:00:29.458000,0 days 00:00:37.348000,0 days 00:00:25.113000,0 days 01:03:27.580000,0 days 01:04:04.928000,0 days 01:04:30.041000,312.0,259.0,247.0,322.0,True,MEDIUM,4.0,True,McLaren,0 days 01:02:58.040000,,1,5.0,,,False,True
0 days 01:06:01.791000,PIA,81,0 days 00:01:31.832000,5.0,1.0,,,0 days 00:00:29.512000,0 days 00:00:37.243000,0 days 00:00:25.077000,0 days 01:04:59.553000,0 days 01:05:36.796000,0 days 01:06:01.873000,312.0,262.0,247.0,320.0,True,MEDIUM,5.0,True,McLaren,0 days 01:04:29.959000,,1,5.0,,,False,True
0 days 01:07:33.853000,PIA,81,0 days 00:01:32.062000,6.0,1.0,,,0 days 00:00:29.435000,0 days 00:00:37.476000,0 days 00:00:25.151000,0 days 01:06:31.308000,0 days 01:07:08.784000,0 days 01:07:33.935000,312.0,261.0,247.0,318.0,False,MEDIUM,6.0,True,McLaren,0 days 01:06:01.791000,,1,5.0,,,False,True
0 days 01:09:05.778000,PIA,81,0 days 00:01:31.925000,7.0,1.0,,,0 days 00:00:29.335000,0 days 00:00:37.322000,0 days 00:00:25.268000,0 days 01:08:03.270000,0 days 01:08:40.592000,0 days 01:09:05.860000,310.0,259.0,247.0,320.0,False,MEDIUM,7.0,True,McLaren,0 days 01:07:33.853000,,1,5.0,,,False,True
0 days 01:10:37.772000,PIA,81,0 days 00:01:31.994000,8.0,1.0,,,0 days 00:00:29.386000,0 days 00:00:37.379000,0 days 00:00:25.229000,0 days 01:09:35.246000,0 days 01:10:12.625000,0 days 01:10:37.854000,309.0,260.0,247.0,316.0,False,MEDIUM,8.0,True,McLaren,0 days 01:09:05.778000,,1,5.0,,,False,True
0 days 01:12:09.772000,PIA,81,0 days 00:01:32,9.0,1.0,,,0 days 00:00:29.400000,0 days 00:00:37.367000,0 days 00:00:25.233000,0 days 01:11:07.254000,0 days 01:11:44.621000,0 days 01:12:09.854000,309.0,260.0,248.0,315.0,False,MEDIUM,9.0,True,McLaren,0 days 01:10:37.772000,,1,5.0,,,False,True
0 days 01:13:41.583000,PIA,81,0 days 00:01:31.811000,10.0,1.0,,,0 days 00:00:29.434000,0 days 00:00:37.177000,0 days 00:00:25.200000,0 days 01:12:39.288000,0 days 01:13:16.465000,0 days 01:13:41.665000,309.0,261.0,248.0,317.0,True,MEDIUM,10.0,True,McLaren,0 days 01:12:09.772000,,1,5.0,,,False,True
0 days 01:15:13.438000,PIA,81,0 days 00:01:31.855000,11.0,1.0,,,0 days 00:00:29.307000,0 days 00:00:37.358000,0 days 00:00:25.190000,0 days 01:14:10.972000,0 days 01:14:48.330000,0 days 01:15:13.520000,312.0,262.0,247.0,315.0,False,MEDIUM,11.0,True,McLaren,0 days 01:13:41.583000,,1,5.0,,,False,True
0 days 01:16:45.101000,PIA,81,0 days 00:01:31.663000,12.0,1.0,,,0 days 00:00:29.332000,0 days 00:00:37.234000,0 days 00:00:25.097000,0 days 01:15:42.852000,0 days 01:16:20.086000,0 days 01:16:45.183000,310.0,263.0,246.0,315.0,True,MEDIUM,12.0,True,McLaren,0 days 01:15:13.438000,,1,5.0,,,False,True
0 days 01:18:16.997000,PIA,81,0 days 00:01:31.896000,13.0,1.0,,,0 days 00:00:29.392000,0 days 00:00:37.143000,0 days 00:00:25.361000,0 days 01:17:14.575000,0 days 01:17:51.718000,0 days 01:18:17.079000,310.0,260.0,246.0,306.0,False,MEDIUM,13.0,True,McLaren,0 days 01:16:45.101000,,1,5.0,,,False,True
0 days 01:19:48.694000,PIA,81,0 days 00:01:31.697000,14.0,1.0,,,0 days 00:00:29.500000,0 days 00:00:37.026000,0 days 00:00:25.171000,0 days 01:18:46.579000,0 days 01:19:23.605000,0 days 01:19:48.776000,296.0,258.0,248.0,302.0,False,MEDIUM,14.0,True,McLaren,0 days 01:18:16.997000,,1,5.0,,,False,True
0 days 01:21:20.208000,PIA,81,0 days 00:01:31.514000,15.0,1.0,,,0 days 00:00:29.511000,0 days 00:00:36.888000,0 days 00:00:25.115000,0 days 01:20:18.287000,0 days 01:20:55.175000,0 days 01:21:20.290000,296.0,261.0,248.0,304.0,True,MEDIUM,15.0,True,McLaren,0 days 01:19:48.694000,,1,5.0,,,False,True
0 days 01:22:52.326000,PIA,81,0 days 00:01:32.118000,16.0,1.0,,,0 days 00:00:29.406000,0 days 00:00:36.933000,0 days 00:00:25.779000,0 days 01:21:49.696000,0 days 01:22:26.629000,0 days 01:22:52.408000,296.0,259.0,247.0,303.0,False,MEDIUM,16.0,True,McLaren,0 days 01:21:20.208000,,1,5.0,,,False,True
0 days 01:24:26.314000,PIA,81,0 days 00:01:33.988000,17.0,1.0,,,0 days 00:00:29.302000,0 days 00:00:37.316000,0 days 00:00:27.370000,0 days 01:23:21.710000,0 days 01:23:59.026000,0 days 01:24:26.396000,309.0,258.0,241.0,327.0,False,MEDIUM,17.0,True,McLaren,0 days 01:22:52.326000,,1,4.0,,,False,True
0 days 01:26:00.583000,PIA,81,0 days 00:01:34.269000,18.0,1.0,,,0 days 00:00:29.775000,0 days 00:00:37.250000,0 days 00:00:27.244000,0 days 01:24:56.171000,0 days 01:25:33.421000,0 days 01:26:00.665000,289.0,246.0,230.0,297.0,False,MEDIUM,18.0,True,McLaren,0 days 01:24:26.314000,,1,4.0,,,False,True
0 days 01:27:41.311000,PIA,81,0 days 00:01:40.728000,19.0,1.0,,,0 days 00:00:32.515000,0 days 00:00:40.679000,0 days 00:00:27.534000,0 days 01:26:33.180000,0 days 01:27:13.859000,0 days 01:27:41.393000,292.0,239.0,240.0,302.0,False,MEDIUM,19.0,True,McLaren,0 days 01:26:00.583000,,1,4.0,,,False,True
0 days 01:29:18.659000,PIA,81,0 days 00:01:37.348000,20.0,1.0,,,0 days 00:00:31.957000,0 days 00:00:39.140000,0 days 00:00:26.251000,0 days 01:28:13.350000,0 days 01:28:52.490000,0 days 01:29:18.741000,300.0,250.0,249.0,302.0,False,MEDIUM,20.0,True,McLaren,0 days 01:27:41.311000,,1,2.0,,,False,True
0 days 01:30:50.478000,PIA,81,0 days 00:01:31.819000,21.0,1.0,,,0 days 00:00:29.575000,0 days 00:00:37.215000,0 days 00:00:25.029000,0 days 01:29:48.316000,0 days 01:30:25.531000,0 days 01:30:50.560000,289.0,257.0,250.0,298.0,False,MEDIUM,21.0,True,McLaren,0 days 01:29:18.659000,,1,2.0,,,False,True
0 days 01:32:21.647000,PIA,81,0 days 00:01:31.169000,22.0,1.0,,,0 days 00:00:29.390000,0 days 00:00:36.837000,0 days 00:00:24.942000,0 days 01:31:19.950000,0 days 01:31:56.787000,0 days 01:32:21.729000,290.0,258.0,250.0,299.0,True,MEDIUM,22.0,True,McLaren,0 days 01:30:50.478000,,1,2.0,,,False,True
0 days 01:33:52.623000,PIA,81,0 days 00:01:30.976000,23.0,1.0,,,0 days 00:00:29.242000,0 days 00:00:36.868000,0 days 00:00:24.866000,0 days 01:32:50.971000,0 days 01:33:27.839000,0 days 01:33:52.705000,295.0,256.0,250.0,301.0,True,MEDIUM,23.0,True,McLaren,0 days 01:32:21.647000,,1,2.0,,,False,True
0 days 01:35:24.015000,PIA,81,0 days 00:01:31.392000,24.0,1.0,,,0 days 00:00:29.283000,0 days 00:00:36.788000,0 days 00:00:25.321000,0 days 01:34:21.988000,0 days 01:34:58.776000,0 days 01:35:24.097000,292.0,258.0,249.0,300.0,False,MEDIUM,24.0,True,McLaren,0 days 01:33:52.623000,,1,2.0,,,False,True
0 days 01:36:58.286000,PIA,81,0 days 00:01:34.271000,25.0,1.0,,,0 days 00:00:29.795000,0 days 00:00:38.187000,0 days 00:00:26.289000,0 days 01:35:53.892000,0 days 01:36:32.079000,0 days 01:36:58.368000,295.0,256.0,241.0,305.0,False,MEDIUM,25.0,True,McLaren,0 days 01:35:24.015000,,1,2.0,,,False,True
0 days 01:38:38.908000,PIA,81,0 days 00:01:40.622000,26.0,1.0,,,0 days 00:00:30.271000,0 days 00:00:41.787000,0 days 00:00:28.564000,0 days 01:37:28.639000,0 days 01:38:10.426000,0 days 01:38:38.990000,294.0,256.0,202.0,302.0,False,MEDIUM,26.0,True,McLaren,0 days 01:36:58.286000,,1,2.0,,,False,True
0 days 01:40:28.655000,PIA,81,0 days 00:01:49.747000,27.0,1.0,,,0 days 00:00:31.760000,0 days 00:00:45.560000,0 days 00:00:32.427000,0 days 01:39:10.750000,0 days 01:39:56.310000,0 days 01:40:28.737000,295.0,241.0,156.0,304.0,False,MEDIUM,27.0,True,McLaren,0 days 01:38:38.908000,,1,3.0,,,False,True
0 days 01:42:21.631000,PIA,81,0 days 00:01:52.976000,28.0,1.0,,0 days 01:42:15.701000,0 days 00:00:36.245000,0 days 00:00:47.881000,0 days 00:00:28.850000,0 days 01:41:04.982000,0 days 01:41:52.863000,0 days 01:42:21.713000,282.0,231.0,,297.0,False,MEDIUM,28.0,True,McLaren,0 days 01:40:28.655000,,1,1.0,,,False,False
0 days 01:44:22.815000,PIA,81,0 days 00:02:01.184000,29.0,2.0,0 days 01:42:45.296000,,0 days 00:00:52.621000,0 days 00:00:40.509000,0 days 00:00:28.054000,0 days 01:43:14.334000,0 days 01:43:54.843000,0 days 01:44:22.897000,289.0,241.0,233.0,289.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:42:21.631000,,1,6.0,,,False,False
0 days 01:46:03.307000,PIA,81,0 days 00:01:40.492000,30.0,2.0,,,0 days 00:00:31.712000,0 days 00:00:40.727000,0 days 00:00:28.053000,0 days 01:44:54.609000,0 days 01:45:35.336000,0 days 01:46:03.389000,293.0,241.0,222.0,296.0,False,INTERMEDIATE,2.0,True,McLaren,0 days 01:44:22.815000,,1,6.0,,,False,True
0 days 01:47:45.468000,PIA,81,0 days 00:01:42.161000,31.0,2.0,,,0 days 00:00:31.932000,0 days 00:00:41.097000,0 days 00:00:29.132000,0 days 01:46:35.321000,0 days 01:47:16.418000,0 days 01:47:45.550000,294.0,239.0,218.0,300.0,False,INTERMEDIATE,3.0,True,McLaren,0 days 01:46:03.307000,,1,6.0,,,False,True
0 days 01:49:28.605000,PIA,81,0 days 00:01:43.137000,32.0,2.0,,,0 days 00:00:32.298000,0 days 00:00:41.539000,0 days 00:00:29.300000,0 days 01:48:17.848000,0 days 01:48:59.387000,0 days 01:49:28.687000,291.0,240.0,215.0,297.0,False,INTERMEDIATE,4.0,True,McLaren,0 days 01:47:45.468000,,1,6.0,,,False,True
0 days 01:51:11.930000,PIA,81,0 days 00:01:43.325000,33.0,2.0,,,0 days 00:00:32.527000,0 days 00:00:41.286000,0 days 00:00:29.512000,0 days 01:50:01.214000,0 days 01:50:42.500000,0 days 01:51:12.012000,294.0,238.0,206.0,301.0,False,INTERMEDIATE,5.0,True,McLaren,0 days 01:49:28.605000,,1,6.0,,,False,True
0 days 01:52:55.884000,PIA,81,0 days 00:01:43.954000,34.0,2.0,,,0 days 00:00:32.562000,0 days 00:00:41.561000,0 days 00:00:29.831000,0 days 01:51:44.574000,0 days 01:52:26.135000,0 days 01:52:55.966000,296.0,240.0,211.0,298.0,False,INTERMEDIATE,6.0,True,McLaren,0 days 01:51:11.930000,,1,5.0,,,False,True
0 days 01:54:39.193000,PIA,81,0 days 00:01:43.309000,35.0,2.0,,,0 days 00:00:32.603000,0 days 00:00:42.066000,0 days 00:00:28.640000,0 days 01:53:28.569000,0 days 01:54:10.635000,0 days 01:54:39.275000,292.0,243.0,225.0,297.0,False,INTERMEDIATE,7.0,True,McLaren,0 days 01:52:55.884000,,1,5.0,,,False,True
0 days 01:56:21.713000,PIA,81,0 days 00:01:42.520000,36.0,2.0,,,0 days 00:00:32.217000,0 days 00:00:42.282000,0 days 00:00:28.021000,0 days 01:55:11.492000,0 days 01:55:53.774000,0 days 01:56:21.795000,295.0,245.0,236.0,302.0,False,INTERMEDIATE,8.0,True,McLaren,0 days 01:54:39.193000,,1,5.0,,,False,True
0 days 01:58:01.348000,PIA,81,0 days 00:01:39.635000,37.0,2.0,,,0 days 00:00:31.659000,0 days 00:00:40.593000,0 days 00:00:27.383000,0 days 01:56:53.454000,0 days 01:57:34.047000,0 days 01:58:01.430000,292.0,244.0,242.0,295.0,False,INTERMEDIATE,9.0,True,McLaren,0 days 01:56:21.713000,,1,5.0,,,False,True
0 days 01:59:38.454000,PIA,81,0 days 00:01:37.106000,38.0,2.0,,0 days 01:59:32.481000,0 days 00:00:31.419000,0 days 00:00:39.774000,0 days 00:00:25.913000,0 days 01:58:32.849000,0 days 01:59:12.623000,0 days 01:59:38.536000,296.0,247.0,,300.0,False,INTERMEDIATE,10.0,True,McLaren,0 days 01:58:01.348000,,1,4.0,,,False,False
0 days 02:01:33.112000,PIA,81,0 days 00:01:54.658000,39.0,3.0,0 days 02:00:01.822000,,0 days 00:00:52.129000,0 days 00:00:37.224000,0 days 00:00:25.305000,0 days 02:00:30.665000,0 days 02:01:07.889000,0 days 02:01:33.194000,293.0,260.0,250.0,295.0,False,MEDIUM,1.0,True,McLaren,0 days 01:59:38.454000,,1,5.0,,,False,False
0 days 02:03:03.025000,PIA,81,0 days 00:01:29.913000,40.0,3.0,,,0 days 00:00:28.982000,0 days 00:00:36.255000,0 days 00:00:24.676000,0 days 02:02:02.176000,0 days 02:02:38.431000,0 days 02:03:03.107000,296.0,263.0,252.0,302.0,True,MEDIUM,2.0,True,McLaren,0 days 02:01:33.112000,,1,4.0,,,False,True
0 days 02:04:32.599000,PIA,81,0 days 00:01:29.574000,41.0,3.0,,,0 days 00:00:28.853000,0 days 00:00:35.989000,0 days 00:00:24.732000,0 days 02:03:31.960000,0 days 02:04:07.949000,0 days 02:04:32.681000,295.0,262.0,250.0,301.0,True,MEDIUM,3.0,True,McLaren,0 days 02:03:03.025000,,1,4.0,,,False,True
0 days 02:06:02.180000,PIA,81,0 days 00:01:29.581000,42.0,3.0,,,0 days 00:00:28.933000,0 days 00:00:36.002000,0 days 00:00:24.646000,0 days 02:05:01.614000,0 days 02:05:37.616000,0 days 02:06:02.262000,293.0,262.0,251.0,299.0,False,MEDIUM,4.0,True,McLaren,0 days 02:04:32.599000,,1,4.0,,,False,True
0 days 02:07:31.466000,PIA,81,0 days 00:01:29.286000,43.0,3.0,,,0 days 00:00:29.072000,0 days 00:00:35.759000,0 days 00:00:24.455000,0 days 02:06:31.334000,0 days 02:07:07.093000,0 days 02:07:31.548000,296.0,262.0,251.0,299.0,True,MEDIUM,5.0,True,McLaren,0 days 02:06:02.180000,,1,4.0,,,False,True
0 days 02:09:00.687000,PIA,81,0 days 00:01:29.221000,44.0,3.0,,,0 days 00:00:29.001000,0 days 00:00:35.816000,0 days 00:00:24.404000,0 days 02:08:00.549000,0 days 02:08:36.365000,0 days 02:09:00.769000,296.0,263.0,252.0,300.0,True,MEDIUM,6.0,True,McLaren,0 days 02:07:31.466000,,1,4.0,,,False,True
0 days 02:10:29.909000,PIA,81,0 days 00:01:29.222000,45.0,3.0,,,0 days 00:00:29.038000,0 days 00:00:35.754000,0 days 00:00:24.430000,0 days 02:09:29.807000,0 days 02:10:05.561000,0 days 02:10:29.991000,293.0,264.0,251.0,301.0,False,MEDIUM,7.0,True,McLaren,0 days 02:09:00.687000,,1,4.0,,,False,True
0 days 02:11:59.142000,PIA,81,0 days 00:01:29.233000,46.0,3.0,,,0 days 00:00:29.120000,0 days 00:00:35.817000,0 days 00:00:24.296000,0 days 02:10:59.111000,0 days 02:11:34.928000,0 days 02:11:59.224000,294.0,264.0,253.0,300.0,False,MEDIUM,8.0,True,McLaren,0 days 02:10:29.909000,,1,4.0,,,False,True
0 days 02:13:28.191000,PIA,81,0 days 00:01:29.049000,47.0,3.0,,,0 days 00:00:28.946000,0 days 00:00:35.830000,0 days 00:00:24.273000,0 days 02:12:28.170000,0 days 02:13:04,0 days 02:13:28.273000,293.0,265.0,251.0,300.0,True,MEDIUM,9.0,True,McLaren,0 days 02:11:59.142000,,1,4.0,,,False,True
0 days 02:14:57.315000,PIA,81,0 days 00:01:29.124000,48.0,3.0,,,0 days 00:00:28.937000,0 days 00:00:35.851000,0 days 00:00:24.336000,0 days 02:13:57.210000,0 days 02:14:33.061000,0 days 02:14:57.397000,293.0,264.0,251.0,301.0,False,MEDIUM,10.0,True,McLaren,0 days 02:13:28.191000,,1,4.0,,,False,True
0 days 02:16:26.598000,PIA,81,0 days 00:01:29.283000,49.0,3.0,,,0 days 00:00:29.008000,0 days 00:00:35.970000,0 days 00:00:24.305000,0 days 02:15:26.405000,0 days 02:16:02.375000,0 days 02:16:26.680000,294.0,263.0,252.0,300.0,False,MEDIUM,11.0,True,McLaren,0 days 02:14:57.315000,,1,4.0,,,False,True
0 days 02:17:56.556000,PIA,81,0 days 00:01:29.958000,50.0,3.0,,,0 days 00:00:28.958000,0 days 00:00:36.072000,0 days 00:00:24.928000,0 days 02:16:55.638000,0 days 02:17:31.710000,0 days 02:17:56.638000,295.0,262.0,252.0,297.0,False,MEDIUM,12.0,True,McLaren,0 days 02:16:26.598000,,1,4.0,,,False,True
0 days 02:19:25.304000,PIA,81,0 days 00:01:28.748000,51.0,3.0,,,0 days 00:00:28.871000,0 days 00:00:35.704000,0 days 00:00:24.173000,0 days 02:18:25.509000,0 days 02:19:01.213000,0 days 02:19:25.386000,302.0,266.0,254.0,308.0,True,MEDIUM,13.0,True,McLaren,0 days 02:17:56.556000,,1,4.0,,,False,True
0 days 02:20:55.232000,PIA,81,0 days 00:01:29.928000,52.0,3.0,,,0 days 00:00:29.094000,0 days 00:00:35.999000,0 days 00:00:24.835000,0 days 02:19:54.480000,0 days 02:20:30.479000,0 days 02:20:55.314000,294.0,265.0,253.0,302.0,False,MEDIUM,14.0,True,McLaren,0 days 02:19:25.304000,,1,4.0,,,False,True
0 days 00:59:54.443000,SAI,55,0 days 00:01:38.699000,1.0,1.0,,,,0 days 00:00:38.756000,0 days 00:00:25.970000,,0 days 00:59:28.686000,0 days 00:59:54.587000,292.0,256.0,245.0,296.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:58:15.512000,,1,6.0,,,False,False
0 days 01:01:26.802000,SAI,55,0 days 00:01:32.359000,2.0,1.0,,,0 days 00:00:29.435000,0 days 00:00:37.736000,0 days 00:00:25.188000,0 days 01:00:23.918000,0 days 01:01:01.654000,0 days 01:01:26.842000,311.0,261.0,246.0,322.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:59:54.443000,,1,6.0,,,False,True
0 days 01:02:58.904000,SAI,55,0 days 00:01:32.102000,3.0,1.0,,,0 days 00:00:29.321000,0 days 00:00:37.663000,0 days 00:00:25.118000,0 days 01:01:56.163000,0 days 01:02:33.826000,0 days 01:02:58.944000,314.0,259.0,246.0,320.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:01:26.802000,,1,6.0,,,False,True
0 days 01:04:30.949000,SAI,55,0 days 00:01:32.045000,4.0,1.0,,,0 days 00:00:29.360000,0 days 00:00:37.633000,0 days 00:00:25.052000,0 days 01:03:28.304000,0 days 01:04:05.937000,0 days 01:04:30.989000,312.0,259.0,246.0,319.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:02:58.904000,,1,6.0,,,False,True
0 days 01:06:02.888000,SAI,55,0 days 00:01:31.939000,5.0,1.0,,,0 days 00:00:29.331000,0 days 00:00:37.591000,0 days 00:00:25.017000,0 days 01:05:00.320000,0 days 01:05:37.911000,0 days 01:06:02.928000,313.0,260.0,247.0,319.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:04:30.949000,,1,6.0,,,False,True
0 days 01:07:34.788000,SAI,55,0 days 00:01:31.900000,6.0,1.0,,,0 days 00:00:29.439000,0 days 00:00:37.353000,0 days 00:00:25.108000,0 days 01:06:32.367000,0 days 01:07:09.720000,0 days 01:07:34.828000,309.0,259.0,246.0,317.0,True,MEDIUM,6.0,True,Ferrari,0 days 01:06:02.888000,,1,6.0,,,False,True
0 days 01:09:07.490000,SAI,55,0 days 00:01:32.702000,7.0,1.0,,,0 days 00:00:29.762000,0 days 00:00:37.509000,0 days 00:00:25.431000,0 days 01:08:04.590000,0 days 01:08:42.099000,0 days 01:09:07.530000,293.0,258.0,246.0,297.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:07:34.788000,,1,6.0,,,False,True
0 days 01:10:39.862000,SAI,55,0 days 00:01:32.372000,8.0,1.0,,,0 days 00:00:29.672000,0 days 00:00:37.336000,0 days 00:00:25.364000,0 days 01:09:37.202000,0 days 01:10:14.538000,0 days 01:10:39.902000,292.0,258.0,246.0,299.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:09:07.490000,,1,6.0,,,False,True
0 days 01:12:12.346000,SAI,55,0 days 00:01:32.484000,9.0,1.0,,,0 days 00:00:29.752000,0 days 00:00:37.337000,0 days 00:00:25.395000,0 days 01:11:09.654000,0 days 01:11:46.991000,0 days 01:12:12.386000,291.0,258.0,246.0,297.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:10:39.862000,,1,6.0,,,False,True
0 days 01:13:44.708000,SAI,55,0 days 00:01:32.362000,10.0,1.0,,,0 days 00:00:29.680000,0 days 00:00:37.376000,0 days 00:00:25.306000,0 days 01:12:42.066000,0 days 01:13:19.442000,0 days 01:13:44.748000,292.0,258.0,246.0,298.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:12:12.346000,,1,6.0,,,False,True
0 days 01:15:16.831000,SAI,55,0 days 00:01:32.123000,11.0,1.0,,,0 days 00:00:29.493000,0 days 00:00:37.367000,0 days 00:00:25.263000,0 days 01:14:14.241000,0 days 01:14:51.608000,0 days 01:15:16.871000,295.0,258.0,245.0,298.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:13:44.708000,,1,6.0,,,False,True
0 days 01:16:49.189000,SAI,55,0 days 00:01:32.358000,12.0,1.0,,,0 days 00:00:29.645000,0 days 00:00:37.317000,0 days 00:00:25.396000,0 days 01:15:46.516000,0 days 01:16:23.833000,0 days 01:16:49.229000,291.0,259.0,246.0,296.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:15:16.831000,,1,6.0,,,False,True
0 days 01:18:21.440000,SAI,55,0 days 00:01:32.251000,13.0,1.0,,,0 days 00:00:29.646000,0 days 00:00:37.287000,0 days 00:00:25.318000,0 days 01:17:18.875000,0 days 01:17:56.162000,0 days 01:18:21.480000,290.0,260.0,247.0,298.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:16:49.189000,,1,6.0,,,False,True
0 days 01:19:53.546000,SAI,55,0 days 00:01:32.106000,14.0,1.0,,,0 days 00:00:29.553000,0 days 00:00:37.357000,0 days 00:00:25.196000,0 days 01:18:51.033000,0 days 01:19:28.390000,0 days 01:19:53.586000,293.0,257.0,246.0,299.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:18:21.440000,,1,6.0,,,False,True
0 days 01:21:25.462000,SAI,55,0 days 00:01:31.916000,15.0,1.0,,,0 days 00:00:29.616000,0 days 00:00:37.240000,0 days 00:00:25.060000,0 days 01:20:23.202000,0 days 01:21:00.442000,0 days 01:21:25.502000,292.0,259.0,247.0,299.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:19:53.546000,,1,6.0,,,False,True
0 days 01:22:57.917000,SAI,55,0 days 00:01:32.455000,16.0,1.0,,,0 days 00:00:29.680000,0 days 00:00:37.234000,0 days 00:00:25.541000,0 days 01:21:55.182000,0 days 01:22:32.416000,0 days 01:22:57.957000,289.0,259.0,247.0,297.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:21:25.462000,,1,6.0,,,False,True
0 days 01:24:32.145000,SAI,55,0 days 00:01:34.228000,17.0,1.0,,,0 days 00:00:29.613000,0 days 00:00:37.444000,0 days 00:00:27.171000,0 days 01:23:27.570000,0 days 01:24:05.014000,0 days 01:24:32.185000,289.0,256.0,238.0,299.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:22:57.917000,,1,6.0,,,False,True
0 days 01:26:06.455000,SAI,55,0 days 00:01:34.310000,18.0,1.0,,,0 days 00:00:29.965000,0 days 00:00:37.529000,0 days 00:00:26.816000,0 days 01:25:02.150000,0 days 01:25:39.679000,0 days 01:26:06.495000,291.0,255.0,233.0,302.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:24:32.145000,,1,6.0,,,False,True
0 days 01:27:46.965000,SAI,55,0 days 00:01:40.510000,19.0,1.0,,,0 days 00:00:33.076000,0 days 00:00:40.106000,0 days 00:00:27.328000,0 days 01:26:39.571000,0 days 01:27:19.677000,0 days 01:27:47.005000,290.0,237.0,239.0,300.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:26:06.455000,,1,6.0,,,False,True
0 days 01:29:23.503000,SAI,55,0 days 00:01:36.538000,20.0,1.0,,,0 days 00:00:31.652000,0 days 00:00:38.765000,0 days 00:00:26.121000,0 days 01:28:18.657000,0 days 01:28:57.422000,0 days 01:29:23.543000,294.0,251.0,245.0,307.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:27:46.965000,,1,6.0,,,False,True
0 days 01:30:57.010000,SAI,55,0 days 00:01:33.507000,21.0,1.0,,,0 days 00:00:29.930000,0 days 00:00:38.019000,0 days 00:00:25.558000,0 days 01:29:53.473000,0 days 01:30:31.492000,0 days 01:30:57.050000,294.0,256.0,248.0,304.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:29:23.503000,,1,6.0,,,False,True
0 days 01:32:29.167000,SAI,55,0 days 00:01:32.157000,22.0,1.0,,,0 days 00:00:29.792000,0 days 00:00:37.213000,0 days 00:00:25.152000,0 days 01:31:26.842000,0 days 01:32:04.055000,0 days 01:32:29.207000,289.0,254.0,249.0,300.0,False,MEDIUM,22.0,True,Ferrari,0 days 01:30:57.010000,,1,6.0,,,False,True
0 days 01:34:01.464000,SAI,55,0 days 00:01:32.297000,23.0,1.0,,,0 days 00:00:29.615000,0 days 00:00:37.333000,0 days 00:00:25.349000,0 days 01:32:58.822000,0 days 01:33:36.155000,0 days 01:34:01.504000,292.0,256.0,248.0,302.0,False,MEDIUM,23.0,True,Ferrari,0 days 01:32:29.167000,,1,6.0,,,False,True
