Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:17:11.441000,VER,1,0 days 00:01:21.097000,15.0,1.0,,,0 days 00:00:23.972000,0 days 00:00:32.786000,0 days 00:00:24.339000,0 days 01:16:14.365000,0 days 01:16:47.151000,0 days 01:17:11.490000,267.0,265.0,276.0,298.0,False,SOFT,18.0,False,Red Bull Racing,0 days 01:15:50.344000,,1,1.0,,,False,True
0 days 01:18:32.664000,VER,1,0 days 00:01:21.223000,16.0,1.0,,,0 days 00:00:24.044000,0 days 00:00:32.787000,0 days 00:00:24.392000,0 days 01:17:35.534000,0 days 01:18:08.321000,0 days 01:18:32.713000,268.0,270.0,277.0,300.0,False,SOFT,19.0,False,Red Bull Racing,0 days 01:17:11.441000,,1,1.0,,,False,True
0 days 01:19:57.540000,VER,1,0 days 00:01:24.876000,17.0,1.0,,0 days 01:19:54.894000,0 days 00:00:23.941000,0 days 00:00:32.874000,0 days 00:00:28.061000,0 days 01:18:56.654000,0 days 01:19:29.528000,0 days 01:19:57.589000,268.0,266.0,,300.0,False,SOFT,20.0,False,Red Bull Racing,0 days 01:18:32.664000,,1,1.0,,,False,False
0 days 01:21:35.197000,VER,1,0 days 00:01:37.657000,18.0,2.0,0 days 01:20:16.487000,,0 days 00:00:42.077000,0 days 00:00:31.843000,0 days 00:00:23.737000,0 days 01:20:39.666000,0 days 01:21:11.509000,0 days 01:21:35.246000,260.0,267.0,276.0,248.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:19:57.540000,,1,4.0,,,False,False
0 days 01:22:54.922000,VER,1,0 days 00:01:19.725000,19.0,2.0,,,0 days 00:00:23.879000,0 days 00:00:31.930000,0 days 00:00:23.916000,0 days 01:21:59.125000,0 days 01:22:31.055000,0 days 01:22:54.971000,264.0,264.0,275.0,300.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:21:35.197000,,1,4.0,,,False,True
0 days 01:24:14.888000,VER,1,0 days 00:01:19.966000,20.0,2.0,,,0 days 00:00:23.956000,0 days 00:00:32.090000,0 days 00:00:23.920000,0 days 01:23:18.927000,0 days 01:23:51.017000,0 days 01:24:14.937000,264.0,267.0,278.0,301.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:22:54.922000,,1,4.0,,,False,True
0 days 01:25:35.192000,VER,1,0 days 00:01:20.304000,21.0,2.0,,,0 days 00:00:23.689000,0 days 00:00:32.541000,0 days 00:00:24.074000,0 days 01:24:38.626000,0 days 01:25:11.167000,0 days 01:25:35.241000,267.0,267.0,278.0,306.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:24:14.888000,,1,3.0,,,False,True
0 days 01:26:54.934000,VER,1,0 days 00:01:19.742000,22.0,2.0,,,0 days 00:00:23.781000,0 days 00:00:31.974000,0 days 00:00:23.987000,0 days 01:25:59.022000,0 days 01:26:30.996000,0 days 01:26:54.983000,265.0,266.0,278.0,301.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:25:35.192000,,1,3.0,,,False,True
0 days 01:28:14.539000,VER,1,0 days 00:01:19.605000,23.0,2.0,,,0 days 00:00:23.630000,0 days 00:00:32.004000,0 days 00:00:23.971000,0 days 01:27:18.613000,0 days 01:27:50.617000,0 days 01:28:14.588000,267.0,267.0,279.0,304.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:26:54.934000,,1,3.0,,,False,True
0 days 01:29:34.240000,VER,1,0 days 00:01:19.701000,24.0,2.0,,,0 days 00:00:23.648000,0 days 00:00:32.130000,0 days 00:00:23.923000,0 days 01:28:38.236000,0 days 01:29:10.366000,0 days 01:29:34.289000,265.0,270.0,279.0,303.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:28:14.539000,,1,1.0,,,False,True
0 days 01:30:53.603000,VER,1,0 days 00:01:19.363000,25.0,2.0,,,0 days 00:00:23.625000,0 days 00:00:31.860000,0 days 00:00:23.878000,0 days 01:29:57.914000,0 days 01:30:29.774000,0 days 01:30:53.652000,269.0,273.0,278.0,301.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:29:34.240000,,1,1.0,,,False,True
0 days 01:32:13.485000,VER,1,0 days 00:01:19.882000,26.0,2.0,,,0 days 00:00:23.707000,0 days 00:00:32.317000,0 days 00:00:23.858000,0 days 01:31:17.359000,0 days 01:31:49.676000,0 days 01:32:13.534000,267.0,266.0,279.0,302.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:30:53.603000,,1,1.0,,,False,True
0 days 01:33:33.179000,VER,1,0 days 00:01:19.694000,27.0,2.0,,,0 days 00:00:23.602000,0 days 00:00:32.193000,0 days 00:00:23.899000,0 days 01:32:37.136000,0 days 01:33:09.329000,0 days 01:33:33.228000,265.0,267.0,277.0,300.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:32:13.485000,,1,1.0,,,False,True
0 days 01:34:53.280000,VER,1,0 days 00:01:20.101000,28.0,2.0,,,0 days 00:00:23.824000,0 days 00:00:32.175000,0 days 00:00:24.102000,0 days 01:33:57.052000,0 days 01:34:29.227000,0 days 01:34:53.329000,266.0,270.0,279.0,300.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:33:33.179000,,1,1.0,,,False,True
0 days 01:36:13.072000,VER,1,0 days 00:01:19.792000,29.0,2.0,,,0 days 00:00:23.626000,0 days 00:00:32.140000,0 days 00:00:24.026000,0 days 01:35:16.955000,0 days 01:35:49.095000,0 days 01:36:13.121000,269.0,270.0,280.0,299.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:34:53.280000,,1,1.0,,,False,True
0 days 01:37:32.879000,VER,1,0 days 00:01:19.807000,30.0,2.0,,,0 days 00:00:23.594000,0 days 00:00:32.182000,0 days 00:00:24.031000,0 days 01:36:36.715000,0 days 01:37:08.897000,0 days 01:37:32.928000,268.0,270.0,280.0,305.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:36:13.072000,,1,1.0,,,False,True
0 days 01:38:52.890000,VER,1,0 days 00:01:20.011000,31.0,2.0,,,0 days 00:00:23.599000,0 days 00:00:32.302000,0 days 00:00:24.110000,0 days 01:37:56.527000,0 days 01:38:28.829000,0 days 01:38:52.939000,271.0,272.0,280.0,306.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:37:32.879000,,1,1.0,,,False,True
0 days 01:40:12.781000,VER,1,0 days 00:01:19.891000,32.0,2.0,,,0 days 00:00:23.582000,0 days 00:00:32.211000,0 days 00:00:24.098000,0 days 01:39:16.521000,0 days 01:39:48.732000,0 days 01:40:12.830000,271.0,271.0,280.0,304.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:38:52.890000,,1,1.0,,,False,True
0 days 01:41:32.617000,VER,1,0 days 00:01:19.836000,33.0,2.0,,,0 days 00:00:23.564000,0 days 00:00:32.147000,0 days 00:00:24.125000,0 days 01:40:36.394000,0 days 01:41:08.541000,0 days 01:41:32.666000,269.0,274.0,281.0,307.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:40:12.781000,,1,1.0,,,False,True
0 days 01:42:52.575000,VER,1,0 days 00:01:19.958000,34.0,2.0,,,0 days 00:00:23.606000,0 days 00:00:32.322000,0 days 00:00:24.030000,0 days 01:41:56.272000,0 days 01:42:28.594000,0 days 01:42:52.624000,270.0,273.0,281.0,309.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:41:32.617000,,1,1.0,,,False,True
0 days 01:44:12.760000,VER,1,0 days 00:01:20.185000,35.0,2.0,,,0 days 00:00:23.677000,0 days 00:00:32.325000,0 days 00:00:24.183000,0 days 01:43:16.301000,0 days 01:43:48.626000,0 days 01:44:12.809000,271.0,275.0,282.0,308.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:42:52.575000,,1,1.0,,,False,True
0 days 01:45:32.686000,VER,1,0 days 00:01:19.926000,36.0,2.0,,,0 days 00:00:23.556000,0 days 00:00:32.238000,0 days 00:00:24.132000,0 days 01:44:36.365000,0 days 01:45:08.603000,0 days 01:45:32.735000,273.0,278.0,281.0,307.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:44:12.760000,,1,1.0,,,False,True
0 days 01:46:52.489000,VER,1,0 days 00:01:19.803000,37.0,2.0,,,0 days 00:00:23.554000,0 days 00:00:32.368000,0 days 00:00:23.881000,0 days 01:45:56.289000,0 days 01:46:28.657000,0 days 01:46:52.538000,271.0,271.0,281.0,308.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 01:45:32.686000,,1,1.0,,,False,True
0 days 01:48:12.302000,VER,1,0 days 00:01:19.813000,38.0,2.0,,,0 days 00:00:23.596000,0 days 00:00:32.132000,0 days 00:00:24.085000,0 days 01:47:16.134000,0 days 01:47:48.266000,0 days 01:48:12.351000,274.0,273.0,281.0,306.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:46:52.489000,,1,1.0,,,False,True
0 days 01:49:31.971000,VER,1,0 days 00:01:19.669000,39.0,2.0,,,0 days 00:00:23.535000,0 days 00:00:32.119000,0 days 00:00:24.015000,0 days 01:48:35.886000,0 days 01:49:08.005000,0 days 01:49:32.020000,271.0,276.0,280.0,306.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 01:48:12.302000,,1,1.0,,,False,True
0 days 01:50:52.281000,VER,1,0 days 00:01:20.310000,40.0,2.0,,,0 days 00:00:23.602000,0 days 00:00:32.574000,0 days 00:00:24.134000,0 days 01:49:55.622000,0 days 01:50:28.196000,0 days 01:50:52.330000,271.0,268.0,282.0,307.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 01:49:31.971000,,1,1.0,,,False,True
0 days 01:52:11.929000,VER,1,0 days 00:01:19.648000,41.0,2.0,,,0 days 00:00:23.525000,0 days 00:00:32.142000,0 days 00:00:23.981000,0 days 01:51:15.855000,0 days 01:51:47.997000,0 days 01:52:11.978000,273.0,280.0,280.0,304.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 01:50:52.281000,,1,1.0,,,False,True
0 days 01:53:31.849000,VER,1,0 days 00:01:19.920000,42.0,2.0,,,0 days 00:00:23.528000,0 days 00:00:32.412000,0 days 00:00:23.980000,0 days 01:52:35.506000,0 days 01:53:07.918000,0 days 01:53:31.898000,273.0,274.0,281.0,304.0,False,MEDIUM,25.0,True,Red Bull Racing,0 days 01:52:11.929000,,1,1.0,,,False,True
0 days 01:54:52.150000,VER,1,0 days 00:01:20.301000,43.0,2.0,,,0 days 00:00:23.469000,0 days 00:00:32.617000,0 days 00:00:24.215000,0 days 01:53:55.367000,0 days 01:54:27.984000,0 days 01:54:52.199000,269.0,273.0,280.0,305.0,False,MEDIUM,26.0,True,Red Bull Racing,0 days 01:53:31.849000,,1,1.0,,,False,True
0 days 01:56:15.577000,VER,1,0 days 00:01:23.427000,44.0,2.0,,0 days 01:56:12.895000,0 days 00:00:23.465000,0 days 00:00:32.256000,0 days 00:00:27.706000,0 days 01:55:15.664000,0 days 01:55:47.920000,0 days 01:56:15.626000,274.0,279.0,,303.0,False,MEDIUM,27.0,True,Red Bull Racing,0 days 01:54:52.150000,,1,1.0,,,False,False
0 days 01:57:52.630000,VER,1,0 days 00:01:37.053000,45.0,3.0,0 days 01:56:35.276000,,0 days 00:00:42.408000,0 days 00:00:31.274000,0 days 00:00:23.371000,0 days 01:56:58.034000,0 days 01:57:29.308000,0 days 01:57:52.679000,265.0,267.0,279.0,249.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:56:15.577000,,1,3.0,,,False,False
0 days 01:59:10.516000,VER,1,0 days 00:01:17.886000,46.0,3.0,,,0 days 00:00:23.228000,0 days 00:00:31.289000,0 days 00:00:23.369000,0 days 01:58:15.907000,0 days 01:58:47.196000,0 days 01:59:10.565000,266.0,274.0,280.0,302.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:57:52.630000,,1,3.0,,,False,True
0 days 02:00:28.514000,VER,1,0 days 00:01:17.998000,47.0,3.0,,,0 days 00:00:23.311000,0 days 00:00:31.297000,0 days 00:00:23.390000,0 days 01:59:33.876000,0 days 02:00:05.173000,0 days 02:00:28.563000,267.0,272.0,281.0,302.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:59:10.516000,,1,2.0,,,False,True
0 days 02:01:46.930000,VER,1,0 days 00:01:18.416000,48.0,3.0,,,0 days 00:00:23.278000,0 days 00:00:31.346000,0 days 00:00:23.792000,0 days 02:00:51.841000,0 days 02:01:23.187000,0 days 02:01:46.979000,269.0,271.0,286.0,302.0,False,SOFT,4.0,True,Red Bull Racing,0 days 02:00:28.514000,,1,1.0,,,False,True
0 days 02:03:05.184000,VER,1,0 days 00:01:18.254000,49.0,3.0,,,0 days 00:00:23.138000,0 days 00:00:31.533000,0 days 00:00:23.583000,0 days 02:02:10.117000,0 days 02:02:41.650000,0 days 02:03:05.233000,268.0,272.0,279.0,319.0,False,SOFT,5.0,True,Red Bull Racing,0 days 02:01:46.930000,,1,1.0,,,False,True
0 days 02:04:23.258000,VER,1,0 days 00:01:18.074000,50.0,3.0,,,0 days 00:00:23.375000,0 days 00:00:31.242000,0 days 00:00:23.457000,0 days 02:03:28.608000,0 days 02:03:59.850000,0 days 02:04:23.307000,268.0,278.0,280.0,300.0,False,SOFT,6.0,True,Red Bull Racing,0 days 02:03:05.184000,,1,1.0,,,False,True
0 days 02:05:41.216000,VER,1,0 days 00:01:17.958000,51.0,3.0,,,0 days 00:00:23.205000,0 days 00:00:31.332000,0 days 00:00:23.421000,0 days 02:04:46.512000,0 days 02:05:17.844000,0 days 02:05:41.265000,273.0,279.0,280.0,303.0,False,SOFT,7.0,True,Red Bull Racing,0 days 02:04:23.258000,,1,1.0,,,False,True
0 days 02:06:59.147000,VER,1,0 days 00:01:17.931000,52.0,3.0,,,0 days 00:00:23.157000,0 days 00:00:31.325000,0 days 00:00:23.449000,0 days 02:06:04.422000,0 days 02:06:35.747000,0 days 02:06:59.196000,274.0,286.0,281.0,302.0,False,SOFT,8.0,True,Red Bull Racing,0 days 02:05:41.216000,,1,1.0,,,False,True
0 days 02:08:17.287000,VER,1,0 days 00:01:18.140000,53.0,3.0,,,0 days 00:00:23.290000,0 days 00:00:31.470000,0 days 00:00:23.380000,0 days 02:07:22.486000,0 days 02:07:53.956000,0 days 02:08:17.336000,271.0,280.0,282.0,305.0,False,SOFT,9.0,True,Red Bull Racing,0 days 02:06:59.147000,,1,1.0,,,False,True
0 days 02:09:35.063000,VER,1,0 days 00:01:17.776000,54.0,3.0,,,0 days 00:00:23.032000,0 days 00:00:31.311000,0 days 00:00:23.433000,0 days 02:08:40.368000,0 days 02:09:11.679000,0 days 02:09:35.112000,277.0,280.0,283.0,303.0,True,SOFT,10.0,True,Red Bull Racing,0 days 02:08:17.287000,,1,1.0,,,False,True
0 days 02:10:53.084000,VER,1,0 days 00:01:18.021000,55.0,3.0,,,0 days 00:00:23.033000,0 days 00:00:31.542000,0 days 00:00:23.446000,0 days 02:09:58.145000,0 days 02:10:29.687000,0 days 02:10:53.133000,277.0,285.0,284.0,306.0,False,SOFT,11.0,True,Red Bull Racing,0 days 02:09:35.063000,,1,1.0,,,False,True
0 days 02:12:11.438000,VER,1,0 days 00:01:18.354000,56.0,3.0,,,0 days 00:00:23.265000,0 days 00:00:31.600000,0 days 00:00:23.489000,0 days 02:11:16.398000,0 days 02:11:47.998000,0 days 02:12:11.487000,277.0,283.0,285.0,308.0,False,SOFT,12.0,True,Red Bull Racing,0 days 02:10:53.084000,,1,1.0,,,False,True
0 days 02:13:29.565000,VER,1,0 days 00:01:18.127000,57.0,3.0,,,0 days 00:00:23.140000,0 days 00:00:31.433000,0 days 00:00:23.554000,0 days 02:12:34.627000,0 days 02:13:06.060000,0 days 02:13:29.614000,278.0,280.0,285.0,305.0,False,SOFT,13.0,True,Red Bull Racing,0 days 02:12:11.438000,,1,1.0,,,False,True
0 days 02:14:47.752000,VER,1,0 days 00:01:18.187000,58.0,3.0,,,0 days 00:00:23.149000,0 days 00:00:31.675000,0 days 00:00:23.363000,0 days 02:13:52.763000,0 days 02:14:24.438000,0 days 02:14:47.801000,277.0,283.0,283.0,307.0,False,SOFT,14.0,True,Red Bull Racing,0 days 02:13:29.565000,,1,1.0,,,False,True
0 days 02:16:05.866000,VER,1,0 days 00:01:18.114000,59.0,3.0,,,0 days 00:00:23.240000,0 days 00:00:31.469000,0 days 00:00:23.405000,0 days 02:15:11.041000,0 days 02:15:42.510000,0 days 02:16:05.915000,279.0,280.0,283.0,301.0,False,SOFT,15.0,True,Red Bull Racing,0 days 02:14:47.752000,,1,1.0,,,False,True
0 days 02:17:24.031000,VER,1,0 days 00:01:18.165000,60.0,3.0,,,0 days 00:00:23.186000,0 days 00:00:31.529000,0 days 00:00:23.450000,0 days 02:16:29.101000,0 days 02:17:00.630000,0 days 02:17:24.080000,276.0,286.0,282.0,303.0,False,SOFT,16.0,True,Red Bull Racing,0 days 02:16:05.866000,,1,1.0,,,False,True
0 days 02:18:42.391000,VER,1,0 days 00:01:18.360000,61.0,3.0,,,0 days 00:00:23.171000,0 days 00:00:31.633000,0 days 00:00:23.556000,0 days 02:17:47.251000,0 days 02:18:18.884000,0 days 02:18:42.440000,276.0,286.0,283.0,304.0,False,SOFT,17.0,True,Red Bull Racing,0 days 02:17:24.031000,,1,1.0,,,False,True
0 days 02:20:00.692000,VER,1,0 days 00:01:18.301000,62.0,3.0,,,0 days 00:00:23.228000,0 days 00:00:31.628000,0 days 00:00:23.445000,0 days 02:19:05.668000,0 days 02:19:37.296000,0 days 02:20:00.741000,279.0,278.0,283.0,304.0,False,SOFT,18.0,True,Red Bull Racing,0 days 02:18:42.391000,,1,1.0,,,False,True
0 days 02:21:19.235000,VER,1,0 days 00:01:18.543000,63.0,3.0,,,0 days 00:00:23.252000,0 days 00:00:31.685000,0 days 00:00:23.606000,0 days 02:20:23.993000,0 days 02:20:55.678000,0 days 02:21:19.284000,278.0,283.0,283.0,306.0,False,SOFT,19.0,True,Red Bull Racing,0 days 02:20:00.692000,,1,1.0,,,False,True
0 days 02:22:38.307000,VER,1,0 days 00:01:19.072000,64.0,3.0,,,0 days 00:00:23.303000,0 days 00:00:31.953000,0 days 00:00:23.816000,0 days 02:21:42.587000,0 days 02:22:14.540000,0 days 02:22:38.356000,273.0,279.0,285.0,306.0,False,SOFT,20.0,True,Red Bull Racing,0 days 02:21:19.235000,,1,1.0,,,False,True
0 days 02:23:57.774000,VER,1,0 days 00:01:19.467000,65.0,3.0,,,0 days 00:00:23.258000,0 days 00:00:32.109000,0 days 00:00:24.100000,0 days 02:23:01.614000,0 days 02:23:33.723000,0 days 02:23:57.823000,273.0,277.0,287.0,308.0,False,SOFT,21.0,True,Red Bull Racing,0 days 02:22:38.307000,,1,1.0,,,False,True
0 days 02:25:17.548000,VER,1,0 days 00:01:19.774000,66.0,3.0,,,0 days 00:00:23.251000,0 days 00:00:32.326000,0 days 00:00:24.197000,0 days 02:24:21.074000,0 days 02:24:53.400000,0 days 02:25:17.597000,274.0,265.0,280.0,324.0,False,SOFT,22.0,True,Red Bull Racing,0 days 02:23:57.774000,,1,1.0,,,False,True
0 days 00:58:21.274000,NOR,4,0 days 00:01:23.953000,1.0,1.0,,,,0 days 00:00:32.415000,0 days 00:00:23.736000,,0 days 00:57:57.768000,0 days 00:58:21.509000,254.0,260.0,275.0,270.0,False,SOFT,1.0,True,McLaren,0 days 00:56:57.095000,,1,3.0,,,False,False
0 days 00:59:41.489000,NOR,4,0 days 00:01:20.215000,2.0,1.0,,,0 days 00:00:24.310000,0 days 00:00:32.014000,0 days 00:00:23.891000,0 days 00:58:45.679000,0 days 00:59:17.693000,0 days 00:59:41.584000,261.0,264.0,276.0,299.0,True,SOFT,2.0,True,McLaren,0 days 00:58:21.274000,,1,3.0,,,False,True
0 days 01:01:01.732000,NOR,4,0 days 00:01:20.243000,3.0,1.0,,,0 days 00:00:23.900000,0 days 00:00:32.182000,0 days 00:00:24.161000,0 days 01:00:05.484000,0 days 01:00:37.666000,0 days 01:01:01.827000,254.0,267.0,277.0,321.0,False,SOFT,3.0,True,McLaren,0 days 00:59:41.489000,,1,3.0,,,False,True
0 days 01:02:22.434000,NOR,4,0 days 00:01:20.702000,4.0,1.0,,,0 days 00:00:24.100000,0 days 00:00:32.487000,0 days 00:00:24.115000,0 days 01:01:25.927000,0 days 01:01:58.414000,0 days 01:02:22.529000,250.0,268.0,279.0,318.0,False,SOFT,4.0,True,McLaren,0 days 01:01:01.732000,,1,3.0,,,False,True
0 days 01:03:43.568000,NOR,4,0 days 00:01:21.134000,5.0,1.0,,,0 days 00:00:24.079000,0 days 00:00:32.638000,0 days 00:00:24.417000,0 days 01:02:46.608000,0 days 01:03:19.246000,0 days 01:03:43.663000,249.0,259.0,278.0,324.0,False,SOFT,5.0,True,McLaren,0 days 01:02:22.434000,,1,3.0,,,False,True
0 days 01:05:04.624000,NOR,4,0 days 00:01:21.056000,6.0,1.0,,,0 days 00:00:23.922000,0 days 00:00:32.657000,0 days 00:00:24.477000,0 days 01:04:07.585000,0 days 01:04:40.242000,0 days 01:05:04.719000,253.0,259.0,279.0,320.0,False,SOFT,6.0,True,McLaren,0 days 01:03:43.568000,,1,3.0,,,False,True
0 days 01:06:25.917000,NOR,4,0 days 00:01:21.293000,7.0,1.0,,,0 days 00:00:23.932000,0 days 00:00:32.784000,0 days 00:00:24.577000,0 days 01:05:28.651000,0 days 01:06:01.435000,0 days 01:06:26.012000,248.0,261.0,277.0,319.0,False,SOFT,7.0,True,McLaren,0 days 01:05:04.624000,,1,3.0,,,False,True
0 days 01:07:47.360000,NOR,4,0 days 00:01:21.443000,8.0,1.0,,,0 days 00:00:24.019000,0 days 00:00:32.822000,0 days 00:00:24.602000,0 days 01:06:50.031000,0 days 01:07:22.853000,0 days 01:07:47.455000,253.0,259.0,279.0,320.0,False,SOFT,8.0,True,McLaren,0 days 01:06:25.917000,,1,3.0,,,False,True
