Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:01:19.630000,VER,1,0 days 00:01:35.505000,1.0,1.0,,,,0 days 00:00:29.707000,0 days 00:00:29.830000,,0 days 01:00:49.948000,0 days 01:01:19.666000,284.0,294.0,290.0,298.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:59:43.836000,,1,1.0,,,False,False
0 days 01:02:53.835000,VER,1,0 days 00:01:34.205000,2.0,1.0,,,0 days 00:00:34.720000,0 days 00:00:29.628000,0 days 00:00:29.857000,0 days 01:01:54.386000,0 days 01:02:24.014000,0 days 01:02:53.871000,284.0,296.0,291.0,302.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:01:19.630000,,1,1.0,,,False,True
0 days 01:04:27.878000,VER,1,0 days 00:01:34.043000,3.0,1.0,,,0 days 00:00:34.530000,0 days 00:00:29.621000,0 days 00:00:29.892000,0 days 01:03:28.401000,0 days 01:03:58.022000,0 days 01:04:27.914000,285.0,296.0,292.0,302.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:02:53.835000,,1,1.0,,,False,True
0 days 01:06:01.632000,VER,1,0 days 00:01:33.754000,4.0,1.0,,,0 days 00:00:34.416000,0 days 00:00:29.541000,0 days 00:00:29.797000,0 days 01:05:02.330000,0 days 01:05:31.871000,0 days 01:06:01.668000,285.0,298.0,292.0,303.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:04:27.878000,,1,1.0,,,False,True
0 days 01:07:35.587000,VER,1,0 days 00:01:33.955000,5.0,1.0,,,0 days 00:00:34.457000,0 days 00:00:29.590000,0 days 00:00:29.908000,0 days 01:06:36.125000,0 days 01:07:05.715000,0 days 01:07:35.623000,284.0,296.0,292.0,302.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:06:01.632000,,1,1.0,,,False,True
0 days 01:09:09.263000,VER,1,0 days 00:01:33.676000,6.0,1.0,,,0 days 00:00:34.355000,0 days 00:00:29.545000,0 days 00:00:29.776000,0 days 01:08:09.978000,0 days 01:08:39.523000,0 days 01:09:09.299000,286.0,297.0,291.0,303.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:07:35.587000,,1,1.0,,,False,True
0 days 01:11:12.182000,VER,1,0 days 00:02:02.919000,7.0,1.0,,0 days 01:11:11.053000,0 days 00:00:34.467000,0 days 00:00:41.316000,0 days 00:00:47.136000,0 days 01:09:43.766000,0 days 01:10:25.082000,0 days 01:11:12.218000,286.0,123.0,,228.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:09:09.263000,,124,1.0,,,False,False
0 days 01:14:21.360000,VER,1,,8.0,2.0,0 days 01:11:31.721000,,0 days 00:01:13.947000,0 days 00:00:57.475000,0 days 00:00:57.661000,0 days 01:12:26.260000,0 days 01:13:23.755000,0 days 01:14:21.399000,158.0,96.0,229.0,130.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:11:12.182000,,4,2.0,,,False,False
0 days 01:17:02.249000,VER,1,,9.0,2.0,,,0 days 00:00:56.642000,0 days 00:00:49.042000,0 days 00:00:55.311000,0 days 01:15:18.035000,0 days 01:16:07.100000,0 days 01:17:02.504000,183.0,131.0,276.0,141.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:14:21.360000,,41,2.0,,,False,False
0 days 01:18:37.273000,VER,1,0 days 00:01:35.024000,10.0,2.0,,,0 days 00:00:35.648000,0 days 00:00:29.514000,0 days 00:00:29.862000,0 days 01:17:37.933000,0 days 01:18:07.447000,0 days 01:18:37.309000,286.0,311.0,293.0,303.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:17:02.249000,,1,2.0,,,False,True
0 days 01:20:10.883000,VER,1,0 days 00:01:33.610000,11.0,2.0,,,0 days 00:00:34.555000,0 days 00:00:29.427000,0 days 00:00:29.628000,0 days 01:19:11.864000,0 days 01:19:41.291000,0 days 01:20:10.919000,287.0,299.0,305.0,304.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:18:37.273000,,1,2.0,,,False,True
0 days 01:21:44.204000,VER,1,0 days 00:01:33.321000,12.0,2.0,,,0 days 00:00:34.391000,0 days 00:00:29.239000,0 days 00:00:29.691000,0 days 01:20:45.310000,0 days 01:21:14.549000,0 days 01:21:44.240000,288.0,318.0,306.0,328.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:20:10.883000,,1,2.0,,,False,True
0 days 01:23:17.348000,VER,1,0 days 00:01:33.144000,13.0,2.0,,,0 days 00:00:34.096000,0 days 00:00:29.411000,0 days 00:00:29.637000,0 days 01:22:18.336000,0 days 01:22:47.747000,0 days 01:23:17.384000,286.0,298.0,292.0,302.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:21:44.204000,,1,1.0,,,False,True
0 days 01:24:50.542000,VER,1,0 days 00:01:33.194000,14.0,2.0,,,0 days 00:00:34.303000,0 days 00:00:29.274000,0 days 00:00:29.617000,0 days 01:23:51.687000,0 days 01:24:20.961000,0 days 01:24:50.578000,284.0,298.0,292.0,304.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:23:17.348000,,1,1.0,,,False,True
0 days 01:26:24.054000,VER,1,0 days 00:01:33.512000,15.0,2.0,,,0 days 00:00:34.320000,0 days 00:00:29.438000,0 days 00:00:29.754000,0 days 01:25:24.898000,0 days 01:25:54.336000,0 days 01:26:24.090000,284.0,293.0,292.0,298.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:24:50.542000,,1,1.0,,,False,True
0 days 01:27:57.246000,VER,1,0 days 00:01:33.192000,16.0,2.0,,,0 days 00:00:34.239000,0 days 00:00:29.383000,0 days 00:00:29.570000,0 days 01:26:58.329000,0 days 01:27:27.712000,0 days 01:27:57.282000,287.0,297.0,292.0,302.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:26:24.054000,,1,1.0,,,False,True
0 days 01:29:30.305000,VER,1,0 days 00:01:33.059000,17.0,2.0,,,0 days 00:00:34.134000,0 days 00:00:29.333000,0 days 00:00:29.592000,0 days 01:28:31.416000,0 days 01:29:00.749000,0 days 01:29:30.341000,288.0,298.0,292.0,304.0,True,HARD,10.0,True,Red Bull Racing,0 days 01:27:57.246000,,1,1.0,,,False,True
0 days 01:31:03.444000,VER,1,0 days 00:01:33.139000,18.0,2.0,,,0 days 00:00:34.172000,0 days 00:00:29.330000,0 days 00:00:29.637000,0 days 01:30:04.513000,0 days 01:30:33.843000,0 days 01:31:03.480000,288.0,299.0,293.0,303.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:29:30.305000,,1,1.0,,,False,True
0 days 01:32:36.579000,VER,1,0 days 00:01:33.135000,19.0,2.0,,,0 days 00:00:34.172000,0 days 00:00:29.375000,0 days 00:00:29.588000,,0 days 01:32:07.027000,0 days 01:32:36.615000,289.0,298.0,292.0,302.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:31:03.444000,,1,1.0,,,False,True
0 days 01:34:09.645000,VER,1,0 days 00:01:33.066000,20.0,2.0,,,0 days 00:00:34.155000,0 days 00:00:29.384000,0 days 00:00:29.527000,0 days 01:33:10.770000,0 days 01:33:40.154000,0 days 01:34:09.681000,289.0,298.0,293.0,304.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:32:36.579000,,1,1.0,,,False,True
0 days 01:35:42.578000,VER,1,0 days 00:01:32.933000,21.0,2.0,,,0 days 00:00:34.129000,0 days 00:00:29.281000,0 days 00:00:29.523000,0 days 01:34:43.810000,0 days 01:35:13.091000,0 days 01:35:42.614000,288.0,299.0,293.0,304.0,True,HARD,14.0,True,Red Bull Racing,0 days 01:34:09.645000,,1,1.0,,,False,True
0 days 01:37:15.558000,VER,1,0 days 00:01:32.980000,22.0,2.0,,,0 days 00:00:34.195000,0 days 00:00:29.241000,0 days 00:00:29.544000,0 days 01:36:16.809000,0 days 01:36:46.050000,0 days 01:37:15.594000,288.0,298.0,293.0,303.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:35:42.578000,,1,1.0,,,False,True
0 days 01:38:48.350000,VER,1,0 days 00:01:32.792000,23.0,2.0,,,0 days 00:00:34.024000,0 days 00:00:29.214000,0 days 00:00:29.554000,0 days 01:37:49.618000,0 days 01:38:18.832000,0 days 01:38:48.386000,290.0,298.0,293.0,303.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:37:15.558000,,1,1.0,,,False,True
0 days 01:40:21.033000,VER,1,0 days 00:01:32.683000,24.0,2.0,,,0 days 00:00:33.956000,0 days 00:00:29.191000,0 days 00:00:29.536000,0 days 01:39:22.342000,0 days 01:39:51.533000,0 days 01:40:21.069000,289.0,299.0,292.0,304.0,True,HARD,17.0,True,Red Bull Racing,0 days 01:38:48.350000,,1,1.0,,,False,True
0 days 01:41:53.818000,VER,1,0 days 00:01:32.785000,25.0,2.0,,,0 days 00:00:34.120000,0 days 00:00:29.170000,0 days 00:00:29.495000,0 days 01:40:55.189000,0 days 01:41:24.359000,0 days 01:41:53.854000,289.0,299.0,293.0,305.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:40:21.033000,,1,1.0,,,False,True
0 days 01:43:26.379000,VER,1,0 days 00:01:32.561000,26.0,2.0,,,0 days 00:00:33.949000,0 days 00:00:29.144000,0 days 00:00:29.468000,0 days 01:42:27.803000,0 days 01:42:56.947000,0 days 01:43:26.415000,290.0,300.0,294.0,306.0,True,HARD,19.0,True,Red Bull Racing,0 days 01:41:53.818000,,1,1.0,,,False,True
0 days 01:44:59.101000,VER,1,0 days 00:01:32.722000,27.0,2.0,,,0 days 00:00:34.033000,0 days 00:00:29.197000,0 days 00:00:29.492000,0 days 01:44:00.448000,0 days 01:44:29.645000,0 days 01:44:59.137000,289.0,299.0,293.0,305.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:43:26.379000,,1,1.0,,,False,True
0 days 01:46:31.775000,VER,1,0 days 00:01:32.674000,28.0,2.0,,,0 days 00:00:33.962000,0 days 00:00:29.194000,0 days 00:00:29.518000,0 days 01:45:33.099000,0 days 01:46:02.293000,0 days 01:46:31.811000,290.0,300.0,293.0,306.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:44:59.101000,,1,1.0,,,False,True
0 days 01:48:04.527000,VER,1,0 days 00:01:32.752000,29.0,2.0,,,0 days 00:00:33.939000,0 days 00:00:29.126000,0 days 00:00:29.687000,0 days 01:47:05.750000,0 days 01:47:34.876000,0 days 01:48:04.563000,290.0,300.0,293.0,304.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:46:31.775000,,1,1.0,,,False,True
0 days 01:49:37.128000,VER,1,0 days 00:01:32.601000,30.0,2.0,,,0 days 00:00:33.902000,0 days 00:00:29.221000,0 days 00:00:29.478000,0 days 01:48:38.465000,0 days 01:49:07.686000,0 days 01:49:37.164000,290.0,300.0,294.0,306.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:48:04.527000,,1,1.0,,,False,True
0 days 01:51:09.582000,VER,1,0 days 00:01:32.454000,31.0,2.0,,,0 days 00:00:33.899000,0 days 00:00:29.138000,0 days 00:00:29.417000,0 days 01:50:11.063000,0 days 01:50:40.201000,0 days 01:51:09.618000,290.0,300.0,295.0,305.0,True,HARD,24.0,True,Red Bull Racing,0 days 01:49:37.128000,,1,1.0,,,False,True
0 days 01:52:42.127000,VER,1,0 days 00:01:32.545000,32.0,2.0,,,0 days 00:00:33.990000,0 days 00:00:29.125000,0 days 00:00:29.430000,0 days 01:51:43.608000,0 days 01:52:12.733000,0 days 01:52:42.163000,291.0,303.0,294.0,306.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:51:09.582000,,1,1.0,,,False,True
0 days 01:54:14.436000,VER,1,0 days 00:01:32.309000,33.0,2.0,,,0 days 00:00:33.856000,0 days 00:00:29.071000,0 days 00:00:29.382000,0 days 01:53:16.019000,0 days 01:53:45.090000,0 days 01:54:14.472000,291.0,301.0,295.0,305.0,True,HARD,26.0,True,Red Bull Racing,0 days 01:52:42.127000,,1,1.0,,,False,True
0 days 01:55:46.994000,VER,1,0 days 00:01:32.558000,34.0,2.0,,,0 days 00:00:33.918000,0 days 00:00:29.188000,0 days 00:00:29.452000,0 days 01:54:48.390000,0 days 01:55:17.578000,0 days 01:55:47.030000,291.0,303.0,295.0,307.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:54:14.436000,,1,1.0,,,False,True
0 days 01:57:19.530000,VER,1,0 days 00:01:32.536000,35.0,2.0,,,0 days 00:00:34,0 days 00:00:29.147000,0 days 00:00:29.389000,0 days 01:56:21.030000,0 days 01:56:50.177000,0 days 01:57:19.566000,291.0,305.0,296.0,308.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:55:46.994000,,1,1.0,,,False,True
0 days 01:58:51.943000,VER,1,0 days 00:01:32.413000,36.0,2.0,,,0 days 00:00:33.965000,0 days 00:00:29.074000,0 days 00:00:29.374000,0 days 01:57:53.531000,0 days 01:58:22.605000,0 days 01:58:51.979000,292.0,302.0,296.0,307.0,False,HARD,29.0,True,Red Bull Racing,0 days 01:57:19.530000,,1,1.0,,,False,True
0 days 02:00:24.355000,VER,1,0 days 00:01:32.412000,37.0,2.0,,,0 days 00:00:33.887000,0 days 00:00:29.026000,0 days 00:00:29.499000,0 days 01:59:25.866000,0 days 01:59:54.892000,0 days 02:00:24.391000,291.0,303.0,295.0,307.0,False,HARD,30.0,True,Red Bull Racing,0 days 01:58:51.943000,,1,1.0,,,False,True
0 days 02:01:56.651000,VER,1,0 days 00:01:32.296000,38.0,2.0,,,0 days 00:00:33.875000,0 days 00:00:29.067000,0 days 00:00:29.354000,0 days 02:00:58.266000,0 days 02:01:27.333000,0 days 02:01:56.687000,292.0,303.0,296.0,308.0,True,HARD,31.0,True,Red Bull Racing,0 days 02:00:24.355000,,1,1.0,,,False,True
0 days 02:03:28.646000,VER,1,0 days 00:01:31.995000,39.0,2.0,,,0 days 00:00:33.743000,0 days 00:00:28.987000,0 days 00:00:29.265000,0 days 02:02:30.430000,0 days 02:02:59.417000,0 days 02:03:28.682000,293.0,304.0,296.0,307.0,True,HARD,32.0,True,Red Bull Racing,0 days 02:01:56.651000,,1,1.0,,,False,True
0 days 02:05:01.201000,VER,1,0 days 00:01:32.555000,40.0,2.0,,,0 days 00:00:34.039000,0 days 00:00:29.096000,0 days 00:00:29.420000,0 days 02:04:02.721000,0 days 02:04:31.817000,0 days 02:05:01.237000,291.0,304.0,295.0,308.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:03:28.646000,,1,1.0,,,False,True
0 days 02:06:33.692000,VER,1,0 days 00:01:32.491000,41.0,2.0,,,0 days 00:00:34.119000,0 days 00:00:29.046000,0 days 00:00:29.326000,0 days 02:05:35.356000,0 days 02:06:04.402000,0 days 02:06:33.728000,292.0,306.0,297.0,309.0,False,HARD,34.0,True,Red Bull Racing,0 days 02:05:01.201000,,1,1.0,,,False,True
0 days 02:08:06.705000,VER,1,0 days 00:01:33.013000,42.0,2.0,,,0 days 00:00:34.337000,0 days 00:00:29.205000,0 days 00:00:29.471000,0 days 02:07:08.065000,0 days 02:07:37.270000,0 days 02:08:06.741000,290.0,306.0,298.0,308.0,False,HARD,35.0,True,Red Bull Racing,0 days 02:06:33.692000,,1,1.0,,,False,True
0 days 02:09:39.828000,VER,1,0 days 00:01:33.123000,43.0,2.0,,,0 days 00:00:34.553000,0 days 00:00:29.211000,0 days 00:00:29.359000,0 days 02:08:41.294000,0 days 02:09:10.505000,0 days 02:09:39.864000,289.0,306.0,298.0,309.0,False,HARD,36.0,True,Red Bull Racing,0 days 02:08:06.705000,,1,1.0,,,False,True
0 days 02:11:12.205000,VER,1,0 days 00:01:32.377000,44.0,2.0,,,0 days 00:00:33.996000,0 days 00:00:29.009000,0 days 00:00:29.372000,0 days 02:10:13.860000,0 days 02:10:42.869000,0 days 02:11:12.241000,292.0,310.0,298.0,311.0,False,HARD,37.0,True,Red Bull Racing,0 days 02:09:39.828000,,1,1.0,,,False,True
0 days 02:12:45.215000,VER,1,0 days 00:01:33.010000,45.0,2.0,,,0 days 00:00:34.348000,0 days 00:00:29.199000,0 days 00:00:29.463000,0 days 02:11:46.589000,0 days 02:12:15.788000,0 days 02:12:45.251000,289.0,321.0,298.0,309.0,False,HARD,38.0,True,Red Bull Racing,0 days 02:11:12.205000,,1,1.0,,,False,True
0 days 02:14:18.104000,VER,1,0 days 00:01:32.889000,46.0,2.0,,,0 days 00:00:34.168000,0 days 00:00:29.292000,0 days 00:00:29.429000,0 days 02:13:19.419000,0 days 02:13:48.711000,0 days 02:14:18.140000,292.0,307.0,299.0,311.0,False,HARD,39.0,True,Red Bull Racing,0 days 02:12:45.215000,,1,1.0,,,False,True
0 days 02:15:50.888000,VER,1,0 days 00:01:32.784000,47.0,2.0,,,0 days 00:00:34.402000,0 days 00:00:29.034000,0 days 00:00:29.348000,0 days 02:14:52.542000,0 days 02:15:21.576000,0 days 02:15:50.924000,290.0,304.0,297.0,309.0,False,HARD,40.0,True,Red Bull Racing,0 days 02:14:18.104000,,1,1.0,,,False,True
0 days 02:17:23.451000,VER,1,0 days 00:01:32.563000,48.0,2.0,,,0 days 00:00:34.127000,0 days 00:00:29.104000,0 days 00:00:29.332000,0 days 02:16:25.051000,0 days 02:16:54.155000,0 days 02:17:23.487000,292.0,305.0,296.0,310.0,False,HARD,41.0,True,Red Bull Racing,0 days 02:15:50.888000,,1,1.0,,,False,True
0 days 02:18:55.614000,VER,1,0 days 00:01:32.163000,49.0,2.0,,,0 days 00:00:33.841000,0 days 00:00:29.093000,0 days 00:00:29.229000,0 days 02:17:57.328000,0 days 02:18:26.421000,0 days 02:18:55.650000,293.0,303.0,296.0,309.0,False,HARD,42.0,True,Red Bull Racing,0 days 02:17:23.451000,,1,1.0,,,False,True
0 days 02:20:27.387000,VER,1,0 days 00:01:31.773000,50.0,2.0,,,0 days 00:00:33.781000,0 days 00:00:28.864000,0 days 00:00:29.128000,0 days 02:19:29.431000,0 days 02:19:58.295000,0 days 02:20:27.423000,293.0,315.0,292.0,309.0,True,HARD,43.0,True,Red Bull Racing,0 days 02:18:55.614000,,1,1.0,,,False,True
0 days 01:01:45.752000,GAS,10,0 days 00:02:01.453000,1.0,1.0,,0 days 01:01:44.496000,,0 days 00:00:36.134000,0 days 00:00:40.034000,,0 days 01:01:05.736000,0 days 01:01:45.752000,221.0,213.0,,224.0,False,MEDIUM,1.0,True,Alpine,0 days 00:59:43.836000,,1,20.0,,,False,False
0 days 01:01:21.347000,PER,11,0 days 00:01:37.222000,1.0,1.0,,,,0 days 00:00:29.831000,0 days 00:00:29.801000,,0 days 01:00:51.736000,0 days 01:01:21.492000,286.0,313.0,294.0,306.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:59:43.836000,,1,3.0,,,False,False
0 days 01:02:55.862000,PER,11,0 days 00:01:34.515000,2.0,1.0,,,0 days 00:00:35.070000,0 days 00:00:29.781000,0 days 00:00:29.664000,0 days 01:01:56.456000,0 days 01:02:26.237000,0 days 01:02:55.901000,285.0,303.0,304.0,309.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:01:21.347000,,1,3.0,,,False,True
0 days 01:04:29.917000,PER,11,0 days 00:01:34.055000,3.0,1.0,,,0 days 00:00:34.799000,0 days 00:00:29.603000,0 days 00:00:29.653000,0 days 01:03:30.700000,0 days 01:04:00.303000,0 days 01:04:29.956000,286.0,318.0,306.0,324.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:02:55.862000,,1,3.0,,,False,True
0 days 01:06:03.963000,PER,11,0 days 00:01:34.046000,4.0,1.0,,,0 days 00:00:34.751000,0 days 00:00:29.570000,0 days 00:00:29.725000,0 days 01:05:04.707000,0 days 01:05:34.277000,0 days 01:06:04.002000,286.0,302.0,294.0,306.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:04:29.917000,,1,2.0,,,False,True
0 days 01:07:38.048000,PER,11,0 days 00:01:34.085000,5.0,1.0,,,0 days 00:00:34.625000,0 days 00:00:29.673000,0 days 00:00:29.787000,0 days 01:06:38.627000,0 days 01:07:08.300000,0 days 01:07:38.087000,287.0,300.0,294.0,305.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:06:03.963000,,1,2.0,,,False,True
0 days 01:09:11.890000,PER,11,0 days 00:01:33.842000,6.0,1.0,,,0 days 00:00:34.574000,0 days 00:00:29.549000,0 days 00:00:29.719000,0 days 01:08:12.661000,0 days 01:08:42.210000,0 days 01:09:11.929000,288.0,302.0,294.0,305.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:07:38.048000,,1,2.0,,,False,True
0 days 01:11:16.505000,PER,11,0 days 00:02:04.615000,7.0,1.0,,0 days 01:11:15.418000,0 days 00:00:34.591000,0 days 00:00:43.307000,0 days 00:00:46.717000,0 days 01:09:46.520000,0 days 01:10:29.827000,0 days 01:11:16.544000,288.0,203.0,,238.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:09:11.890000,,124,2.0,,,False,False
0 days 01:14:23.836000,PER,11,,8.0,2.0,0 days 01:11:37.661000,,0 days 00:01:12.474000,0 days 00:00:57.390000,0 days 00:00:57.505000,0 days 01:12:28.980000,0 days 01:13:26.421000,0 days 01:14:23.922000,147.0,120.0,210.0,172.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:11:16.505000,,4,4.0,,,False,False
0 days 01:17:02.746000,PER,11,,9.0,2.0,,,0 days 00:00:56.202000,0 days 00:00:49.026000,0 days 00:00:53.668000,0 days 01:15:20.219000,0 days 01:16:09.169000,0 days 01:17:02.918000,173.0,186.0,281.0,144.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:14:23.836000,,41,4.0,,,False,False
0 days 01:18:38.751000,PER,11,0 days 00:01:36.005000,10.0,2.0,,,0 days 00:00:36.360000,0 days 00:00:29.896000,0 days 00:00:29.749000,0 days 01:17:39.145000,0 days 01:18:09.041000,0 days 01:18:38.790000,287.0,313.0,294.0,307.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:17:02.746000,,1,4.0,,,False,True
0 days 01:20:12.610000,PER,11,0 days 00:01:33.859000,11.0,2.0,,,0 days 00:00:35.019000,0 days 00:00:29.543000,0 days 00:00:29.297000,0 days 01:19:13.809000,0 days 01:19:43.352000,0 days 01:20:12.649000,286.0,318.0,307.0,325.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:18:38.751000,,1,4.0,,,False,True
0 days 01:21:46.540000,PER,11,0 days 00:01:33.930000,12.0,2.0,,,0 days 00:00:35,0 days 00:00:29.502000,0 days 00:00:29.428000,0 days 01:20:47.649000,0 days 01:21:17.151000,0 days 01:21:46.579000,288.0,323.0,308.0,330.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:20:12.610000,,1,4.0,,,False,True
0 days 01:23:20.593000,PER,11,0 days 00:01:34.053000,13.0,2.0,,,0 days 00:00:34.785000,0 days 00:00:29.641000,0 days 00:00:29.627000,0 days 01:22:21.364000,0 days 01:22:51.005000,0 days 01:23:20.632000,287.0,303.0,295.0,306.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:21:46.540000,,1,3.0,,,False,True
0 days 01:24:54.407000,PER,11,0 days 00:01:33.814000,14.0,2.0,,,0 days 00:00:34.633000,0 days 00:00:29.519000,0 days 00:00:29.662000,0 days 01:23:55.265000,0 days 01:24:24.784000,0 days 01:24:54.446000,289.0,304.0,295.0,307.0,True,HARD,7.0,True,Red Bull Racing,0 days 01:23:20.593000,,1,3.0,,,False,True
0 days 01:26:27.857000,PER,11,0 days 00:01:33.450000,15.0,2.0,,,0 days 00:00:34.515000,0 days 00:00:29.477000,0 days 00:00:29.458000,0 days 01:25:28.961000,0 days 01:25:58.438000,0 days 01:26:27.896000,289.0,304.0,296.0,312.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:24:54.407000,,1,3.0,,,False,True
0 days 01:28:01.393000,PER,11,0 days 00:01:33.536000,16.0,2.0,,,0 days 00:00:34.719000,0 days 00:00:29.404000,0 days 00:00:29.413000,0 days 01:27:02.615000,0 days 01:27:32.019000,0 days 01:28:01.432000,286.0,302.0,307.0,314.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:26:27.857000,,1,3.0,,,False,True
0 days 01:29:35.562000,PER,11,0 days 00:01:34.169000,17.0,2.0,,,0 days 00:00:34.882000,0 days 00:00:29.392000,0 days 00:00:29.895000,0 days 01:28:36.314000,0 days 01:29:05.706000,0 days 01:29:35.601000,286.0,319.0,307.0,302.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:28:01.393000,,1,3.0,,,False,True
0 days 01:31:08.844000,PER,11,0 days 00:01:33.282000,18.0,2.0,,,0 days 00:00:34.340000,0 days 00:00:29.396000,0 days 00:00:29.546000,0 days 01:30:09.941000,0 days 01:30:39.337000,0 days 01:31:08.883000,286.0,303.0,294.0,310.0,True,HARD,11.0,True,Red Bull Racing,0 days 01:29:35.562000,,1,2.0,,,False,True
0 days 01:32:42.389000,PER,11,0 days 00:01:33.545000,19.0,2.0,,,0 days 00:00:34.462000,0 days 00:00:29.548000,0 days 00:00:29.535000,0 days 01:31:43.345000,0 days 01:32:12.893000,0 days 01:32:42.428000,283.0,299.0,294.0,309.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:31:08.844000,,1,2.0,,,False,True
0 days 01:34:15.766000,PER,11,0 days 00:01:33.377000,20.0,2.0,,,0 days 00:00:34.399000,0 days 00:00:29.419000,0 days 00:00:29.559000,0 days 01:33:16.827000,0 days 01:33:46.246000,0 days 01:34:15.805000,285.0,302.0,294.0,310.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:32:42.389000,,1,2.0,,,False,True
0 days 01:35:48.898000,PER,11,0 days 00:01:33.132000,21.0,2.0,,,0 days 00:00:34.191000,0 days 00:00:29.457000,0 days 00:00:29.484000,0 days 01:34:49.996000,0 days 01:35:19.453000,0 days 01:35:48.937000,285.0,301.0,294.0,309.0,True,HARD,14.0,True,Red Bull Racing,0 days 01:34:15.766000,,1,2.0,,,False,True
0 days 01:37:21.962000,PER,11,0 days 00:01:33.064000,22.0,2.0,,,0 days 00:00:34.206000,0 days 00:00:29.341000,0 days 00:00:29.517000,0 days 01:36:23.143000,0 days 01:36:52.484000,0 days 01:37:22.001000,287.0,301.0,294.0,309.0,True,HARD,15.0,True,Red Bull Racing,0 days 01:35:48.898000,,1,2.0,,,False,True
0 days 01:38:54.932000,PER,11,0 days 00:01:32.970000,23.0,2.0,,,0 days 00:00:34.259000,0 days 00:00:29.346000,0 days 00:00:29.365000,0 days 01:37:56.260000,0 days 01:38:25.606000,0 days 01:38:54.971000,287.0,302.0,294.0,309.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:37:21.962000,,1,2.0,,,False,True
0 days 01:40:27.727000,PER,11,0 days 00:01:32.795000,24.0,2.0,,,0 days 00:00:34.002000,0 days 00:00:29.272000,0 days 00:00:29.521000,0 days 01:39:28.973000,0 days 01:39:58.245000,0 days 01:40:27.766000,288.0,303.0,293.0,310.0,True,HARD,17.0,True,Red Bull Racing,0 days 01:38:54.932000,,1,2.0,,,False,True
0 days 01:42:00.756000,PER,11,0 days 00:01:33.029000,25.0,2.0,,,0 days 00:00:34.219000,0 days 00:00:29.359000,0 days 00:00:29.451000,0 days 01:41:01.985000,0 days 01:41:31.344000,0 days 01:42:00.795000,285.0,302.0,294.0,310.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:40:27.727000,,1,2.0,,,False,True
